p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
16809029,Madinat Al Mataar,200-,TENORA,,824,36.02,B-98,0.66,8,1 B/R,,,,,,113.07,5210000,Dubai World Central,TENORA,Government Authorities
16809030,Madinat Al Mataar,200-,TENORA,,716,4.12,B-127,0.25,7,Studio,,,,,,43.16,5210000,Dubai World Central,TENORA,Government Authorities
16809031,Madinat Al Mataar,200-,TENORA,,313,4.27,G-36,0.46,3,1 B/R,,,,,,78.55,5210000,Dubai World Central,TENORA,Government Authorities
16809032,Madinat Al Mataar,200-,TENORA,,719,4.13,B-85,0.25,7,Studio,,,,,,43.07,5210000,Dubai World Central,TENORA,Government Authorities
16809033,Madinat Al Mataar,200-,TENORA,,429,7.92,B-49,0.46,4,1 B/R,,,,,,79.64,5210000,Dubai World Central,TENORA,Government Authorities
16809034,Madinat Al Mataar,200-,TENORA,,220,5.48,B-14,0.44,2,1 B/R,,,,,,76.23,5210000,Dubai World Central,TENORA,Government Authorities
16809035,Madinat Al Mataar,200-,TENORA,,724,3.47,G-82,0.46,7,1 B/R,,,,,,80.06,5210000,Dubai World Central,TENORA,Government Authorities
16808933,Madinat Al Mataar,200-,TENORA,,,,,,9,,,,,,,5579.16,5210000,Dubai World Central,TENORA,Government Authorities
16808936,Madinat Al Mataar,200-,TENORA,,428,16.78,G-54,0.45,4,1 B/R,,,,,,76.96,5210000,Dubai World Central,TENORA,Government Authorities
16808937,Madinat Al Mataar,200-,TENORA,,527,22.47,G-63,0.69,5,1 B/R,,,,,,118.15,5210000,Dubai World Central,TENORA,Government Authorities
16808938,Madinat Al Mataar,200-,TENORA,,514,0.0,B-61,0.23,5,Studio,,,,,,38.88,5210000,Dubai World Central,TENORA,Government Authorities
16808939,Madinat Al Mataar,200-,TENORA,,921,0.0,G-14,0.25,9,Studio,,,,,,43.56,5210000,Dubai World Central,TENORA,Government Authorities
16808940,Madinat Al Mataar,200-,TENORA,,103,5.63,B-69,0.68,1,2 B/R,,,,,,117.52,5210000,Dubai World Central,TENORA,Government Authorities
16808941,Madinat Al Mataar,200-,TENORA,,325,0.0,B-30,0.22,3,Studio,,,,,,37.36,5210000,Dubai World Central,TENORA,Government Authorities
16808942,Madinat Al Mataar,200-,TENORA,,328,16.78,G-44,0.45,3,1 B/R,,,,,,76.96,5210000,Dubai World Central,TENORA,Government Authorities
16808943,Madinat Al Mataar,200-,TENORA,,618,17.64,G-69,0.48,6,1 B/R,,,,,,82.87,5210000,Dubai World Central,TENORA,Government Authorities
16808944,Madinat Al Mataar,200-,TENORA,,422,0.0,B-46,0.25,4,Studio,,,,,,43.57,5210000,Dubai World Central,TENORA,Government Authorities
16808945,Madinat Al Mataar,200-,TENORA,,612,6.08,B-105,0.26,6,Studio,,,,,,44.77,5210000,Dubai World Central,TENORA,Government Authorities
16808946,Madinat Al Mataar,200-,TENORA,,927,5.55,G-17,0.48,9,1 B/R,,,,,,82.54,5210000,Dubai World Central,TENORA,Government Authorities
16808947,Madinat Al Mataar,200-,TENORA,,915,8.25,G-10,0.45,9,1 B/R,,,,,,77.68,5210000,Dubai World Central,TENORA,Government Authorities
16809053,Madinat Al Mataar,200-,TENORA,,323,3.45,B-29,0.25,3,Studio,,,,,,43.65,5210000,Dubai World Central,TENORA,Government Authorities
16809054,Madinat Al Mataar,200-,TENORA,,405,0.0,B-36,0.25,4,Studio,,,,,,42.68,5210000,Dubai World Central,TENORA,Government Authorities
16809055,Madinat Al Mataar,200-,TENORA,,327,17.21,G-43,0.47,3,1 B/R,,,,,,80.37,5210000,Dubai World Central,TENORA,Government Authorities
16809056,Madinat Al Mataar,200-,TENORA,,214,0.0,B-11,0.23,2,Studio,,,,,,38.88,5210000,Dubai World Central,TENORA,Government Authorities
16809057,Madinat Al Mataar,200-,TENORA,,820,8.8,B-95,0.41,8,1 B/R,,,,,,71.39,5210000,Dubai World Central,TENORA,Government Authorities
16809058,Madinat Al Mataar,200-,TENORA,,917,0.0,G-86,0.6,9,2 B/R,,,,,,103.93,5210000,Dubai World Central,TENORA,Government Authorities
16809059,Madinat Al Mataar,200-,TENORA,,207,8.52,,0.48,2,1 B/R,,,,,,82.51,5210000,Dubai World Central,TENORA,Government Authorities
16809060,Madinat Al Mataar,200-,TENORA,,105,21.12,"B-140, B-152",0.93,1,3 B/R,,,,,,159.71,5210000.0,Dubai World Central,TENORA,Government Authorities
16809061,Madinat Al Mataar,200-,TENORA,,414,0.0,G-19,0.23,4,Studio,,,,,,38.88,5210000,Dubai World Central,TENORA,Government Authorities
16809062,Madinat Al Mataar,200-,TENORA,,530,0.0,B-89,0.23,5,Studio,,,,,,40.49,5210000,Dubai World Central,TENORA,Government Authorities
16809063,Madinat Al Mataar,200-,TENORA,,809,7.43,B-156,0.71,8,2 B/R,,,,,,123.16,5210000,Dubai World Central,TENORA,Government Authorities
16809064,Madinat Al Mataar,200-,TENORA,,922,3.45,G-15,0.25,9,Studio,,,,,,43.65,5210000,Dubai World Central,TENORA,Government Authorities
16809065,Madinat Al Mataar,200-,TENORA,,421,8.8,B-45,0.41,4,1 B/R,,,,,,71.39,5210000,Dubai World Central,TENORA,Government Authorities
16809066,Madinat Al Mataar,200-,TENORA,,319,4.13,B-76,0.25,3,Studio,,,,,,42.95,5210000,Dubai World Central,TENORA,Government Authorities
16809067,Madinat Al Mataar,200-,TENORA,,104,0.0,B-70,0.57,1,2 B/R,,,,,,98.94,5210000,Dubai World Central,TENORA,Government Authorities
16809068,Madinat Al Mataar,200-,TENORA,,904,0.0,B-173,0.25,9,Studio,,,,,,42.75,5210000,Dubai World Central,TENORA,Government Authorities
16809069,Madinat Al Mataar,200-,TENORA,,222,0.0,B-15,0.25,2,Studio,,,,,,43.57,5210000,Dubai World Central,TENORA,Government Authorities
16809070,Madinat Al Mataar,200-,TENORA,,516,4.12,B-63,0.25,5,Studio,,,,,,43.1,5210000,Dubai World Central,TENORA,Government Authorities
16809071,Madinat Al Mataar,200-,TENORA,,317,10.3,G-38,0.43,3,1 B/R,,,,,,74.86,5210000,Dubai World Central,TENORA,Government Authorities
16809072,Madinat Al Mataar,200-,TENORA,,111,15.18,B-75,0.71,1,2 B/R,,,,,,122.88,5210000,Dubai World Central,TENORA,Government Authorities
16809073,Madinat Al Mataar,200-,TENORA,,907,8.52,G-1,0.48,9,1 B/R,,,,,,82.51,5210000,Dubai World Central,TENORA,Government Authorities
16809074,Madinat Al Mataar,200-,TENORA,,316,4.12,B-26,0.25,3,Studio,,,,,,42.98,5210000,Dubai World Central,TENORA,Government Authorities
16809075,Madinat Al Mataar,200-,TENORA,,410,9.34,B-37,0.28,4,Studio,,,,,,47.9,5210000,Dubai World Central,TENORA,Government Authorities
16809076,Madinat Al Mataar,200-,TENORA,,110,9.34,,0.48,1,1 B/R,,,,,,82.87,5210000,Dubai World Central,TENORA,Government Authorities
16809077,Madinat Al Mataar,200-,TENORA,,621,8.8,B-111,0.41,6,1 B/R,,,,,,71.39,5210000,Dubai World Central,TENORA,Government Authorities
16809078,Madinat Al Mataar,200-,TENORA,,415,8.25,B-41,0.45,4,1 B/R,,,,,,77.81,5210000,Dubai World Central,TENORA,Government Authorities
16809079,Madinat Al Mataar,200-,TENORA,,918,0.0,G-12,0.23,9,Studio,,,,,,38.98,5210000,Dubai World Central,TENORA,Government Authorities
16809080,Madinat Al Mataar,200-,TENORA,,714,0.0,B-125,0.23,7,Studio,,,,,,38.88,5210000,Dubai World Central,TENORA,Government Authorities
16809081,Madinat Al Mataar,200-,TENORA,,426,0.0,G-20,0.42,4,1 B/R,,,,,,72.51,5210000,Dubai World Central,TENORA,Government Authorities
16809082,Madinat Al Mataar,200-,TENORA,,217,10.3,B-13,0.43,2,1 B/R,,,,,,74.86,5210000,Dubai World Central,TENORA,Government Authorities
16809083,Madinat Al Mataar,200-,TENORA,,709,7.43,G-77,0.71,7,2 B/R,,,,,,123.16,5210000,Dubai World Central,TENORA,Government Authorities
16809189,Madinat Al Mataar,200-,TENORA,,418,10.22,G-51,0.44,4,1 B/R,,,,,,75.7,5210000,Dubai World Central,TENORA,Government Authorities
16809190,Madinat Al Mataar,200-,TENORA,,401,0.0,G-45,0.57,4,2 B/R,,,,,,98.61,5210000,Dubai World Central,TENORA,Government Authorities
16809191,Madinat Al Mataar,200-,TENORA,,615,8.25,G-67,0.45,6,1 B/R,,,,,,77.7,5210000,Dubai World Central,TENORA,Government Authorities
16809192,Madinat Al Mataar,200-,TENORA,,814,0.0,B-160,0.23,8,Studio,,,,,,38.88,5210000,Dubai World Central,TENORA,Government Authorities
16809088,Madinat Al Mataar,200-,TENORA,,807,8.52,G-85,0.48,8,1 B/R,,,,,,82.51,5210000,Dubai World Central,TENORA,Government Authorities
16809089,Madinat Al Mataar,200-,TENORA,,520,5.48,B-65,0.44,5,1 B/R,,,,,,76.23,5210000,Dubai World Central,TENORA,Government Authorities
16809090,Madinat Al Mataar,200-,TENORA,,307,8.52,G-32,0.48,3,1 B/R,,,,,,82.51,5210000,Dubai World Central,TENORA,Government Authorities
16809091,Madinat Al Mataar,200-,TENORA,,412,6.08,B-39,0.26,4,Studio,,,,,,44.77,5210000,Dubai World Central,TENORA,Government Authorities
16809092,Madinat Al Mataar,200-,TENORA,,801,0.0,B-136,0.57,8,2 B/R,,,,,,98.61,5210000,Dubai World Central,TENORA,Government Authorities
16809093,Madinat Al Mataar,200-,TENORA,,728,0.0,B-132,0.43,7,1 B/R,,,,,,73.69,5210000,Dubai World Central,TENORA,Government Authorities
16809094,Madinat Al Mataar,200-,TENORA,,304,0.0,B-71,0.25,3,Studio,,,,,,42.82,5210000,Dubai World Central,TENORA,Government Authorities
16809095,Madinat Al Mataar,200-,TENORA,,419,4.13,B-43,0.25,4,Studio,,,,,,42.81,5210000,Dubai World Central,TENORA,Government Authorities
16809096,Madinat Al Mataar,200-,TENORA,,713,4.27,G-79,0.46,7,1 B/R,,,,,,78.55,5210000,Dubai World Central,TENORA,Government Authorities
16809097,Madinat Al Mataar,200-,TENORA,,913,4.27,G-6,0.46,9,1 B/R,,,,,,78.55,5210000,Dubai World Central,TENORA,Government Authorities
16809098,Madinat Al Mataar,200-,TENORA,,427,12.24,G-53,0.44,4,1 B/R,,,,,,75.4,5210000,Dubai World Central,TENORA,Government Authorities
16809099,Madinat Al Mataar,200-,TENORA,,604,0.0,B-99,0.25,6,Studio,,,,,,42.75,5210000,Dubai World Central,TENORA,Government Authorities
16808972,Madinat Al Mataar,200-,TENORA,,212,6.08,B-10,0.26,2,Studio,,,,,,44.77,5210000,Dubai World Central,TENORA,Government Authorities
16808973,Madinat Al Mataar,200-,TENORA,,113,23.9,,0.55,1,1 B/R,,,,,,94.65,5210000,Dubai World Central,TENORA,Government Authorities
16808974,Madinat Al Mataar,200-,TENORA,,431,0.0,B-50,0.23,4,Studio,,,,,,40.49,5210000,Dubai World Central,TENORA,Government Authorities
16808975,Madinat Al Mataar,200-,TENORA,,416,4.12,B-42,0.25,4,Studio,,,,,,43.01,5210000,Dubai World Central,TENORA,Government Authorities
16808976,Madinat Al Mataar,200-,TENORA,,723,3.45,B-129,0.25,7,Studio,,,,,,43.65,5210000,Dubai World Central,TENORA,Government Authorities
16808977,Madinat Al Mataar,200-,TENORA,,526,27.79,G-62,0.6,5,1 B/R,,,,,,103.49,5210000,Dubai World Central,TENORA,Government Authorities
16808978,Madinat Al Mataar,200-,TENORA,,721,8.8,B-96,0.41,7,1 B/R,,,,,,71.39,5210000,Dubai World Central,TENORA,Government Authorities
16808979,Madinat Al Mataar,200-,TENORA,,712,6.08,B-124,0.26,7,Studio,,,,,,44.77,5210000,Dubai World Central,TENORA,Government Authorities
16808980,Madinat Al Mataar,200-,TENORA,,SHOP 9,0.0,G-21,11.98,G,,,,,,,218.07,5210000,Dubai World Central,TENORA,Government Authorities
16808981,Madinat Al Mataar,200-,TENORA,,703,8.55,G-76,0.48,7,1 B/R,,,,,,82.95,5210000,Dubai World Central,TENORA,Government Authorities
16808982,Madinat Al Mataar,200-,TENORA,,324,3.45,G-42,0.46,3,1 B/R,,,,,,79.85,5210000,Dubai World Central,TENORA,Government Authorities
16808983,Madinat Al Mataar,200-,TENORA,,920,8.8,G-13,0.41,9,1 B/R,,,,,,71.39,5210000,Dubai World Central,TENORA,Government Authorities
16808984,Madinat Al Mataar,200-,TENORA,,811,0.0,B-157,0.21,8,Studio,,,,,,35.86,5210000,Dubai World Central,TENORA,Government Authorities
16808985,Madinat Al Mataar,200-,TENORA,,115,8.25,B-3,0.44,1,1 B/R,,,,,,75.16,5210000,Dubai World Central,TENORA,Government Authorities
16808986,Madinat Al Mataar,200-,TENORA,,617,10.3,G-68,0.43,6,1 B/R,,,,,,74.94,5210000,Dubai World Central,TENORA,Government Authorities
16808987,Madinat Al Mataar,200-,TENORA,,914,0.0,G-7,0.23,9,Studio,,,,,,38.88,5210000,Dubai World Central,TENORA,Government Authorities
16808988,Madinat Al Mataar,200-,TENORA,,211,0.0,B-9,0.21,2,Studio,,,,,,35.86,5210000,Dubai World Central,TENORA,Government Authorities
16809117,Madinat Al Mataar,200-,TENORA,,223,3.45,B-16,0.25,2,Studio,,,,,,43.65,5210000,Dubai World Central,TENORA,Government Authorities
16809118,Madinat Al Mataar,200-,TENORA,,SHOP 6,0.0,G-31,11.65,G,,,,,,,212.12,5210000,Dubai World Central,TENORA,Government Authorities
16809119,Madinat Al Mataar,200-,TENORA,,702,11.35,B-116,0.46,7,1 B/R,,,,,,78.65,5210000,Dubai World Central,TENORA,Government Authorities
16809120,Madinat Al Mataar,200-,TENORA,,924,7.03,G-16,0.49,9,1 B/R,,,,,,84.05,5210000,Dubai World Central,TENORA,Government Authorities
16809121,Madinat Al Mataar,200-,TENORA,,624,3.47,G-70,0.46,6,1 B/R,,,,,,80.06,5210000,Dubai World Central,TENORA,Government Authorities
16809122,Madinat Al Mataar,200-,TENORA,,509,7.43,G-58,0.71,5,2 B/R,,,,,,123.16,5210000,Dubai World Central,TENORA,Government Authorities
16809123,Madinat Al Mataar,200-,TENORA,,404,0.0,B-35,0.25,4,Studio,,,,,,42.82,5210000,Dubai World Central,TENORA,Government Authorities
16809124,Madinat Al Mataar,200-,TENORA,,108,0.0,B-1,0.21,1,Studio,,,,,,36.06,5210000,Dubai World Central,TENORA,Government Authorities
16809125,Madinat Al Mataar,200-,TENORA,,614,0.0,B-107,0.23,6,Studio,,,,,,38.88,5210000,Dubai World Central,TENORA,Government Authorities
16809126,Madinat Al Mataar,200-,TENORA,,102,48.2,"B-133, B1-146",1.13,1,3 B/R,,,,,,194.37,5210000.0,Dubai World Central,TENORA,Government Authorities
16809127,Madinat Al Mataar,200-,TENORA,,708,0.0,B-121,0.23,7,Studio,,,,,,38.89,5210000,Dubai World Central,TENORA,Government Authorities
16809128,Madinat Al Mataar,200-,TENORA,,206,0.0,B-6,0.25,2,Studio,,,,,,43.04,5210000,Dubai World Central,TENORA,Government Authorities
16809129,Madinat Al Mataar,200-,TENORA,,322,0.0,B-28,0.25,3,Studio,,,,,,43.57,5210000,Dubai World Central,TENORA,Government Authorities
16809130,Madinat Al Mataar,200-,TENORA,,819,5.47,B-86,0.44,8,1 B/R,,,,,,76.22,5210000,Dubai World Central,TENORA,Government Authorities
16809131,Madinat Al Mataar,200-,TENORA,,823,3.47,B-167,0.46,8,1 B/R,,,,,,80.06,5210000,Dubai World Central,TENORA,Government Authorities
16809132,Madinat Al Mataar,200-,TENORA,,229,7.92,,0.46,2,1 B/R,,,,,,79.64,5210000,Dubai World Central,TENORA,Government Authorities
16809133,Madinat Al Mataar,200-,TENORA,,213,4.27,B-164,0.46,2,1 B/R,,,,,,78.55,5210000,Dubai World Central,TENORA,Government Authorities
16809134,Madinat Al Mataar,200-,TENORA,,331,0.0,B-34,0.23,3,Studio,,,,,,40.49,5210000,Dubai World Central,TENORA,Government Authorities
16809135,Madinat Al Mataar,200-,TENORA,,912,6.07,G-5,0.26,9,Studio,,,,,,44.76,5210000,Dubai World Central,TENORA,Government Authorities
16809136,Madinat Al Mataar,200-,TENORA,,512,6.08,B-59,0.26,5,Studio,,,,,,44.77,5210000,Dubai World Central,TENORA,Government Authorities
16809137,Madinat Al Mataar,200-,TENORA,,817,53.86,B-137,0.92,8,2 B/R,,,,,,157.92,5210000,Dubai World Central,TENORA,Government Authorities
16809138,Madinat Al Mataar,200-,TENORA,,620,0.0,B-110,0.41,6,1 B/R,,,,,,70.75,5210000,Dubai World Central,TENORA,Government Authorities
16809139,Madinat Al Mataar,200-,TENORA,,210,9.34,B-8,0.28,2,Studio,,,,,,47.9,5210000,Dubai World Central,TENORA,Government Authorities
16809140,Madinat Al Mataar,200-,TENORA,,408,0.0,B-154,0.23,4,Studio,,,,,,38.89,5210000,Dubai World Central,TENORA,Government Authorities
16809141,Madinat Al Mataar,200-,TENORA,,SHOP 7,0.0,G-26,11.7,G,,,,,,,212.91,5210000,Dubai World Central,TENORA,Government Authorities
16809142,Madinat Al Mataar,200-,TENORA,,911,0.0,G-4,0.21,9,Studio,,,,,,35.86,5210000,Dubai World Central,TENORA,Government Authorities
16809143,Madinat Al Mataar,200-,TENORA,,204,0.0,B-4,0.25,2,Studio,,,,,,42.82,5210000,Dubai World Central,TENORA,Government Authorities
16809144,Madinat Al Mataar,200-,TENORA,,622,0.0,G-9,0.25,6,Studio,,,,,,43.57,5210000,Dubai World Central,TENORA,Government Authorities
16809145,Madinat Al Mataar,200-,TENORA,,608,0.0,B-102,0.23,6,Studio,,,,,,38.89,5210000,Dubai World Central,TENORA,Government Authorities
16809146,Madinat Al Mataar,200-,TENORA,,201,0.0,B-79,0.57,2,2 B/R,,,,,,98.71,5210000,Dubai World Central,TENORA,Government Authorities
16809147,Madinat Al Mataar,200-,TENORA,,411,0.0,B-38,0.21,4,Studio,,,,,,35.86,5210000,Dubai World Central,TENORA,Government Authorities
16809164,Madinat Al Mataar,200-,TENORA,,330,5.63,B-33,0.48,3,1 B/R,,,,,,82.74,5210000,Dubai World Central,TENORA,Government Authorities
16809165,Madinat Al Mataar,200-,TENORA,,729,5.6,B-141,0.48,7,1 B/R,,,,,,82.59,5210000,Dubai World Central,TENORA,Government Authorities
16809166,Madinat Al Mataar,200-,TENORA,,406,0.0,B-77,0.25,4,Studio,,,,,,43.04,5210000,Dubai World Central,TENORA,Government Authorities
16809167,Madinat Al Mataar,200-,TENORA,,314,0.0,B-74,0.23,3,Studio,,,,,,38.88,5210000,Dubai World Central,TENORA,Government Authorities
16809152,Madinat Al Mataar,200-,TENORA,,208,0.0,B-7,0.23,2,Studio,,,,,,38.89,5210000,Dubai World Central,TENORA,Government Authorities
16809153,Madinat Al Mataar,200-,TENORA,,424,3.45,G-52,0.46,4,1 B/R,,,,,,79.85,5210000,Dubai World Central,TENORA,Government Authorities
16809154,Madinat Al Mataar,200-,TENORA,,302,11.35,G-29,0.46,3,1 B/R,,,,,,78.65,5210000,Dubai World Central,TENORA,Government Authorities
16809155,Madinat Al Mataar,200-,TENORA,,901,0.0,B-170,0.57,9,2 B/R,,,,,,98.61,5210000,Dubai World Central,TENORA,Government Authorities
16809156,Madinat Al Mataar,200-,TENORA,,815,8.25,B-161,0.45,8,1 B/R,,,,,,77.68,5210000,Dubai World Central,TENORA,Government Authorities
16809157,Madinat Al Mataar,200-,TENORA,,802,11.35,B-142,0.46,8,1 B/R,,,,,,78.65,5210000,Dubai World Central,TENORA,Government Authorities
16809158,Madinat Al Mataar,200-,TENORA,,311,0.0,B-23,0.21,3,Studio,,,,,,35.86,5210000,Dubai World Central,TENORA,Government Authorities
16809159,Madinat Al Mataar,200-,TENORA,,919,5.44,B-92,0.44,9,1 B/R,,,,,,76.19,5210000,Dubai World Central,TENORA,Government Authorities
16809160,Madinat Al Mataar,200-,TENORA,,S10,0.0,,0.0007,G,,,,,,,153.2,5210000,Dubai World Central,TENORA,Government Authorities
16809161,Madinat Al Mataar,200-,TENORA,,908,0.0,G-24,0.23,9,Studio,,,,,,38.89,5210000,Dubai World Central,TENORA,Government Authorities
16809162,Madinat Al Mataar,200-,TENORA,,627,19.89,G-72,0.66,6,1 B/R,,,,,,113.02,5210000,Dubai World Central,TENORA,Government Authorities
16809163,Madinat Al Mataar,200-,TENORA,,628,0.0,B-114,0.43,6,1 B/R,,,,,,73.69,5210000,Dubai World Central,TENORA,Government Authorities
16809036,Madinat Al Mataar,200-,TENORA,,226,0.0,B-87,0.42,2,1 B/R,,,,,,72.51,5210000,Dubai World Central,TENORA,Government Authorities
16809037,Madinat Al Mataar,200-,TENORA,,106,0.0,,0.49,1,1 B/R,,,,,,84.77,5210000,Dubai World Central,TENORA,Government Authorities
16809038,Madinat Al Mataar,200-,TENORA,,804,0.0,B-144,0.25,8,Studio,,,,,,42.75,5210000,Dubai World Central,TENORA,Government Authorities
16809039,Madinat Al Mataar,200-,TENORA,,517,10.3,G-59,0.43,5,1 B/R,,,,,,74.87,5210000,Dubai World Central,TENORA,Government Authorities
16809040,Madinat Al Mataar,200-,TENORA,,605,0.0,B-100,0.25,6,Studio,,,,,,42.68,5210000,Dubai World Central,TENORA,Government Authorities
16809041,Madinat Al Mataar,200-,TENORA,,122,0.0,,0.0002,1,1 B/R,,,,,,37.16,5210000,Dubai World Central,TENORA,Government Authorities
16809042,Madinat Al Mataar,200-,TENORA,,504,0.0,B-53,0.25,5,Studio,,,,,,42.75,5210000,Dubai World Central,TENORA,Government Authorities
16809043,Madinat Al Mataar,200-,TENORA,,329,7.92,B-32,0.46,3,1 B/R,,,,,,79.64,5210000,Dubai World Central,TENORA,Government Authorities
16809044,Madinat Al Mataar,200-,TENORA,,309,7.58,G-35,0.72,3,2 B/R,,,,,,123.31,5210000,Dubai World Central,TENORA,Government Authorities
16809045,Madinat Al Mataar,200-,TENORA,,722,0.0,B-128,0.25,7,Studio,,,,,,43.57,5210000,Dubai World Central,TENORA,Government Authorities
16809046,Madinat Al Mataar,200-,TENORA,,124,9.0,,0.0004,1,1 B/R,,,,,,78.41,5210000,Dubai World Central,TENORA,Government Authorities
16809047,Madinat Al Mataar,200-,TENORA,,701,0.0,B-115,0.57,7,2 B/R,,,,,,98.61,5210000,Dubai World Central,TENORA,Government Authorities
16809048,Madinat Al Mataar,200-,TENORA,,816,4.12,B-162,0.25,8,Studio,,,,,,43.23,5210000,Dubai World Central,TENORA,Government Authorities
16809049,Madinat Al Mataar,200-,TENORA,,SHOP 2,0.0,G-39,10.91,G,,,,,,,198.63,5210000,Dubai World Central,TENORA,Government Authorities
16809050,Madinat Al Mataar,200-,TENORA,,826,0.0,B-168,0.41,8,1 B/R,,,,,,71.22,5210000,Dubai World Central,TENORA,Government Authorities
16809051,Madinat Al Mataar,200-,TENORA,,726,6.94,G-83,0.59,7,2 B/R,,,,,,101.36,5210000,Dubai World Central,TENORA,Government Authorities
16809052,Madinat Al Mataar,200-,TENORA,,725,0.0,B-131,0.22,7,Studio,,,,,,37.35,5210000,Dubai World Central,TENORA,Government Authorities
16809168,Madinat Al Mataar,200-,TENORA,,806,0.0,B-153,0.25,8,Studio,,,,,,43.04,5210000,Dubai World Central,TENORA,Government Authorities
16809169,Madinat Al Mataar,200-,TENORA,,602,11.35,B-90,0.46,6,1 B/R,,,,,,78.65,5210000,Dubai World Central,TENORA,Government Authorities
16809170,Madinat Al Mataar,200-,TENORA,,519,4.13,B-64,0.25,5,Studio,,,,,,43.07,5210000,Dubai World Central,TENORA,Government Authorities
16809171,Madinat Al Mataar,200-,TENORA,,407,8.52,G-48,0.48,4,1 B/R,,,,,,82.51,5210000,Dubai World Central,TENORA,Government Authorities
16809172,Madinat Al Mataar,200-,TENORA,,118,0.0,,0.0002,1,1 B/R,,,,,,44.13,5210000,Dubai World Central,TENORA,Government Authorities
16809173,Madinat Al Mataar,200-,TENORA,,507,8.52,G-57,0.48,5,1 B/R,,,,,,82.51,5210000,Dubai World Central,TENORA,Government Authorities
16809174,Madinat Al Mataar,200-,TENORA,,818,4.13,B-165,0.25,8,Studio,,,,,,43.11,5210000,Dubai World Central,TENORA,Government Authorities
16809175,Madinat Al Mataar,200-,TENORA,,SHOP 5,0.0,G-33,11.37,G,,,,,,,206.91,5210000,Dubai World Central,TENORA,Government Authorities
16809176,Madinat Al Mataar,200-,TENORA,,SHOP 4,0.0,G-34,11.26,G,,,,,,,204.93,5210000,Dubai World Central,TENORA,Government Authorities
16809177,Madinat Al Mataar,200-,TENORA,,430,5.63,G-55,0.48,4,1 B/R,,,,,,82.74,5210000,Dubai World Central,TENORA,Government Authorities
16809178,Madinat Al Mataar,200-,TENORA,,312,6.08,B-24,0.26,3,Studio,,,,,,44.77,5210000,Dubai World Central,TENORA,Government Authorities
16809179,Madinat Al Mataar,200-,TENORA,,425,0.0,B-48,0.22,4,Studio,,,,,,37.36,5210000,Dubai World Central,TENORA,Government Authorities
16809180,Madinat Al Mataar,200-,TENORA,,123,6.0,,0.0005,1,1 B/R,,,,,,86.12,5210000,Dubai World Central,TENORA,Government Authorities
16809181,Madinat Al Mataar,200-,TENORA,,409,7.58,G-49,0.72,4,2 B/R,,,,,,123.31,5210000,Dubai World Central,TENORA,Government Authorities
16809182,Madinat Al Mataar,200-,TENORA,,511,0.0,B-58,0.21,5,Studio,,,,,,35.86,5210000,Dubai World Central,TENORA,Government Authorities
16809183,Madinat Al Mataar,200-,TENORA,,609,7.43,G-66,0.71,6,2 B/R,,,,,,123.16,5210000,Dubai World Central,TENORA,Government Authorities
16809184,Madinat Al Mataar,200-,TENORA,,626,31.54,G-71,0.73,6,2 B/R,,,,,,125.96,5210000,Dubai World Central,TENORA,Government Authorities
16809185,Madinat Al Mataar,200-,TENORA,,513,4.27,B-60,0.46,5,1 B/R,,,,,,78.55,5210000,Dubai World Central,TENORA,Government Authorities
16809186,Madinat Al Mataar,200-,TENORA,,502,11.35,B-51,0.46,5,1 B/R,,,,,,78.65,5210000,Dubai World Central,TENORA,Government Authorities
16809187,Madinat Al Mataar,200-,TENORA,,822,3.45,B-166,0.25,8,Studio,,,,,,43.65,5210000,Dubai World Central,TENORA,Government Authorities
16809188,Madinat Al Mataar,200-,TENORA,,301,0.0,G-28,0.57,3,2 B/R,,,,,,98.71,5210000,Dubai World Central,TENORA,Government Authorities
27035350,Madinat Al Mataar,200-,,DWC-RB-12,,,,,,,,,,,,5579.16,5210000,Dubai World Central,TENORA,Government Authorities
31279304,Madinat Al Mataar,200-,TENORA,,629,5.53,G-73,0.48,6,1 B/R,,,,,,82.52,5210000,Dubai World Central,TENORA,Government Authorities
31279307,Madinat Al Mataar,200-,TENORA,,923,3.45,G-87,0.46,9,1 B/R,,,,,,80.04,5210000,Dubai World Central,TENORA,Government Authorities
31279310,Madinat Al Mataar,200-,TENORA,,925,36.33,B-138,0.81,9,2 B/R,,,,,,139.77,5210000,Dubai World Central,TENORA,Government Authorities
31279313,Madinat Al Mataar,200-,TENORA,,G01,0.0,,100.0,G,,,,,,,303.81,5210000,Dubai World Central,TENORA,Government Authorities
16809193,Madinat Al Mataar,200-,TENORA,,606,0.0,B-101,0.25,6,Studio,,,,,,43.04,5210000,Dubai World Central,TENORA,Government Authorities
16809194,Madinat Al Mataar,200-,TENORA,,216,4.12,B-12,0.25,2,Studio,,,,,,42.98,5210000,Dubai World Central,TENORA,Government Authorities
16809195,Madinat Al Mataar,200-,TENORA,,510,9.34,B-57,0.28,5,Studio,,,,,,47.9,5210000,Dubai World Central,TENORA,Government Authorities
16809196,Madinat Al Mataar,200-,TENORA,,315,8.25,B-25,0.45,3,1 B/R,,,,,,77.81,5210000,Dubai World Central,TENORA,Government Authorities
