p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
17649859,Wadi Al Safa 7,2478-,U 098,,,,,,2,3 B/R,,,,,,176.58,6650000,,Rukan2,Commercial
17649861,Wadi Al Safa 7,2478-,K 24,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649862,Wadi Al Safa 7,2478-,U 114,,,,,,2,3 B/R,,,,,,175.84,6650000,,Rukan2,Commercial
17649863,Wadi Al Safa 7,2478-,U 104,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649799,Wadi Al Safa 7,2478-,K 31,,,,,,2,3 B/R,,,,,,176.32,6650000,,Rukan2,Commercial
17649800,Wadi Al Safa 7,2478-,R 82,,,,,,2,4 B/R,,,,,,1027.79,6650000,,Rukan2,Commercial
330666764,Wadi Al Safa 7,3393-,U 139,,,,,,,,,,,,,,,,,
17649876,Wadi Al Safa 7,2478-,R 02,,,,,,2,4 B/R,,,,,,576.93,6650000,,Rukan2,Commercial
17649877,Wadi Al Safa 7,2478-,K 28,,,,,,3,4 B/R,,,,,,260.35,6650000,,Rukan2,Commercial
17649878,Wadi Al Safa 7,2478-,R 71,,,,,,2,4 B/R,,,,,,578.04,6650000,,Rukan2,Commercial
17649879,Wadi Al Safa 7,2478-,K 17,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649880,Wadi Al Safa 7,2478-,U 110,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649881,Wadi Al Safa 7,2478-,K 05,,,,,,2,3 B/R,,,,,,176.28,6650000,,Rukan2,Commercial
17649882,Wadi Al Safa 7,2478-,U 118,,,,,,2,3 B/R,,,,,,175.74,6650000,,Rukan2,Commercial
17649883,Wadi Al Safa 7,2478-,U 115,,,,,,2,3 B/R,,,,,,177.26,6650000,,Rukan2,Commercial
17649884,Wadi Al Safa 7,2478-,K 30,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649785,Wadi Al Safa 7,2478-,R 08,,,,,,2,4 B/R,,,,,,667.11,6650000,,Rukan2,Commercial
17649786,Wadi Al Safa 7,2478-,K 25,,,,,,2,3 B/R,,,,,,176.57,6650000,,Rukan2,Commercial
17649787,Wadi Al Safa 7,2478-,U 109,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649788,Wadi Al Safa 7,2478-,R 80,,,,,,2,4 B/R,,,,,,576.78,6650000,,Rukan2,Commercial
17649789,Wadi Al Safa 7,2478-,R 07,,,,,,2,4 B/R,,,,,,666.8,6650000,,Rukan2,Commercial
17649790,Wadi Al Safa 7,2478-,K 07,,,,,,3,4 B/R,,,,,,260.66,6650000,,Rukan2,Commercial
17649791,Wadi Al Safa 7,2478-,U 124,,,,,,2,3 B/R,,,,,,176.49,6650000,,Rukan2,Commercial
17649792,Wadi Al Safa 7,2478-,K 12,,,,,,2,3 B/R,,,,,,176.42,6650000,,Rukan2,Commercial
17649793,Wadi Al Safa 7,2478-,K 08,,,,,,3,4 B/R,,,,,,260.66,6650000,,Rukan2,Commercial
17649794,Wadi Al Safa 7,2478-,R 83,,,,,,2,4 B/R,,,,,,880.62,6650000,,Rukan2,Commercial
17649795,Wadi Al Safa 7,2478-,K 11,,,,,,2,3 B/R,,,,,,176.41,6650000,,Rukan2,Commercial
17649796,Wadi Al Safa 7,2478-,K 06,,,,,,2,3 B/R,,,,,,176.41,6650000,,Rukan2,Commercial
17649797,Wadi Al Safa 7,2478-,K 04,,,,,,2,3 B/R,,,,,,177.18,6650000,,Rukan2,Commercial
17649798,Wadi Al Safa 7,2478-,R 06,,,,,,2,4 B/R,,,,,,660.94,6650000,,Rukan2,Commercial
17649801,Wadi Al Safa 7,2478-,U 133,,,,,,2,3 B/R,,,,,,175.91,6650000,,Rukan2,Commercial
17649802,Wadi Al Safa 7,2478-,U 112,,,,,,3,4 B/R,,,,,,374.47,6650000,,Rukan2,Commercial
17649803,Wadi Al Safa 7,2478-,U 100,,,,,,3,4 B/R,,,,,,260.04,6650000,,Rukan2,Commercial
17649804,Wadi Al Safa 7,2478-,R 72,,,,,,2,4 B/R,,,,,,576.82,6650000,,Rukan2,Commercial
17649805,Wadi Al Safa 7,2478-,U 102,,,,,,2,3 B/R,,,,,,176.17,6650000,,Rukan2,Commercial
17649806,Wadi Al Safa 7,2478-,U 095,,,,,,2,3 B/R,,,,,,176.52,6650000,,Rukan2,Commercial
17649807,Wadi Al Safa 7,2478-,K 14,,,,,,2,3 B/R,,,,,,176.47,6650000,,Rukan2,Commercial
17649808,Wadi Al Safa 7,2478-,U 103,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649809,Wadi Al Safa 7,2478-,R 14,,,,,,2,4 B/R,,,,,,633.16,6650000,,Rukan2,Commercial
17649810,Wadi Al Safa 7,2478-,R 09,,,,,,2,4 B/R,,,,,,576.48,6650000,,Rukan2,Commercial
17649811,Wadi Al Safa 7,2478-,U 106,,,,,,3,4 B/R,,,,,,261.24,6650000,,Rukan2,Commercial
17649812,Wadi Al Safa 7,2478-,K 03,,,,,,2,3 B/R,,,,,,176.52,6650000,,Rukan2,Commercial
17649813,Wadi Al Safa 7,2478-,U 105,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649814,Wadi Al Safa 7,2478-,K 15,,,,,,3,4 B/R,,,,,,260.66,6650000,,Rukan2,Commercial
14105661,Wadi Al Safa 7,2478-,,Rukan - Phase 1,,,,,,,,,,,,62157.11,6650000,,Rukan2,Commercial
33141284,Wadi Al Safa 7,2478-,,,,,,,2,3 B/R,,,,,,177.28,6650000,,Rukan2,Commercial
33141288,Wadi Al Safa 7,2478-,,,,,,,3,4 B/R,,,,,,301.83,6650000,,Rukan2,Commercial
33141292,Wadi Al Safa 7,2478-,,,,,,,3,4 B/R,,,,,,336.84,6650000,,Rukan2,Commercial
33141296,Wadi Al Safa 7,2478-,,,,,,,2,3 B/R,,,,,,176.03,6650000,,Rukan2,Commercial
17649864,Wadi Al Safa 7,2478-,R 11,,,,,,2,4 B/R,,,,,,576.93,6650000,,Rukan2,Commercial
17649865,Wadi Al Safa 7,2478-,U 126,,,,,,2,3 B/R,,,,,,177.35,6650000,,Rukan2,Commercial
17649866,Wadi Al Safa 7,2478-,U 122,,,,,,2,3 B/R,,,,,,176.49,6650000,,Rukan2,Commercial
17649867,Wadi Al Safa 7,2478-,R 74,,,,,,2,4 B/R,,,,,,577.35,6650000,,Rukan2,Commercial
17649868,Wadi Al Safa 7,2478-,R 12,,,,,,2,4 B/R,,,,,,577.94,6650000,,Rukan2,Commercial
17649869,Wadi Al Safa 7,2478-,U 120,,,,,,3,4 B/R,,,,,,260.49,6650000,,Rukan2,Commercial
17649870,Wadi Al Safa 7,2478-,U 111,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649871,Wadi Al Safa 7,2478-,K 22,,,,,,3,4 B/R,,,,,,260.91,6650000,,Rukan2,Commercial
17649872,Wadi Al Safa 7,2478-,U 134,,,,,,3,4 B/R,,,,,,515.08,6650000,,Rukan2,Commercial
17649873,Wadi Al Safa 7,2478-,U 128,,,,,,3,4 B/R,,,,,,261.03,6650000,,Rukan2,Commercial
17649874,Wadi Al Safa 7,2478-,U 125,,,,,,2,3 B/R,,,,,,175.87,6650000,,Rukan2,Commercial
17649875,Wadi Al Safa 7,2478-,R 13,,,,,,2,4 B/R,,,,,,578.02,6650000,,Rukan2,Commercial
17649815,Wadi Al Safa 7,2478-,K 20,,,,,,2,3 B/R,,,,,,176.26,6650000,,Rukan2,Commercial
17649816,Wadi Al Safa 7,2478-,R 76,,,,,,2,4 B/R,,,,,,576.82,6650000,,Rukan2,Commercial
17649817,Wadi Al Safa 7,2478-,U 108,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649818,Wadi Al Safa 7,2478-,U 116,,,,,,2,3 B/R,,,,,,175.82,6650000,,Rukan2,Commercial
17649819,Wadi Al Safa 7,2478-,U 129,,,,,,2,3 B/R,,,,,,175.95,6650000,,Rukan2,Commercial
17649820,Wadi Al Safa 7,2478-,K 19,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649821,Wadi Al Safa 7,2478-,U 097,,,,,,2,3 B/R,,,,,,176.66,6650000,,Rukan2,Commercial
17649822,Wadi Al Safa 7,2478-,R 03,,,,,,2,4 B/R,,,,,,578.98,6650000,,Rukan2,Commercial
17649823,Wadi Al Safa 7,2478-,R 79,,,,,,2,4 B/R,,,,,,577.62,6650000,,Rukan2,Commercial
17649824,Wadi Al Safa 7,2478-,R 73,,,,,,2,4 B/R,,,,,,577.91,6650000,,Rukan2,Commercial
17649825,Wadi Al Safa 7,2478-,K 13,,,,,,2,3 B/R,,,,,,176.39,6650000,,Rukan2,Commercial
17649826,Wadi Al Safa 7,2478-,K 18,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649827,Wadi Al Safa 7,2478-,K 21,,,,,,3,4 B/R,,,,,,260.66,6650000,,Rukan2,Commercial
17649828,Wadi Al Safa 7,2478-,K 26,,,,,,2,3 B/R,,,,,,176.35,6650000,,Rukan2,Commercial
17649830,Wadi Al Safa 7,2478-,U 119,,,,,,2,3 B/R,,,,,,176.65,6650000,,Rukan2,Commercial
17649831,Wadi Al Safa 7,2478-,K 16,,,,,,3,4 B/R,,,,,,260.66,6650000,,Rukan2,Commercial
17649832,Wadi Al Safa 7,2478-,U 107,,,,,,3,4 B/R,,,,,,259.49,6650000,,Rukan2,Commercial
17649833,Wadi Al Safa 7,2478-,K 02,,,,,,2,3 B/R,,,,,,180.0,6650000,,Rukan2,Commercial
17649834,Wadi Al Safa 7,2478-,R 78,,,,,,2,4 B/R,,,,,,576.99,6650000,,Rukan2,Commercial
17649835,Wadi Al Safa 7,2478-,K 23,,,,,,2,3 B/R,,,,,,176.48,6650000,,Rukan2,Commercial
17649836,Wadi Al Safa 7,2478-,U 131,,,,,,2,3 B/R,,,,,,175.75,6650000,,Rukan2,Commercial
17649837,Wadi Al Safa 7,2478-,U 132,,,,,,2,3 B/R,,,,,,177.34,6650000,,Rukan2,Commercial
17649838,Wadi Al Safa 7,2478-,R 05,,,,,,2,4 B/R,,,,,,668.63,6650000,,Rukan2,Commercial
17649839,Wadi Al Safa 7,2478-,U 099,,,,,,2,3 B/R,,,,,,176.63,6650000,,Rukan2,Commercial
17649840,Wadi Al Safa 7,2478-,K 29,,,,,,2,3 B/R,,,,,,176.42,6650000,,Rukan2,Commercial
17649841,Wadi Al Safa 7,2478-,U 127,,,,,,3,4 B/R,,,,,,259.23,6650000,,Rukan2,Commercial
17649842,Wadi Al Safa 7,2478-,K 27,,,,,,3,4 B/R,,,,,,260.42,6650000,,Rukan2,Commercial
17649843,Wadi Al Safa 7,2478-,R 10,,,,,,2,4 B/R,,,,,,578.98,6650000,,Rukan2,Commercial
17649844,Wadi Al Safa 7,2478-,U 130,,,,,,2,3 B/R,,,,,,177.34,6650000,,Rukan2,Commercial
17649846,Wadi Al Safa 7,2478-,K 10,,,,,,2,3 B/R,,,,,,176.33,6650000,,Rukan2,Commercial
17649847,Wadi Al Safa 7,2478-,U 113,,,,,,3,4 B/R,,,,,,330.19,6650000,,Rukan2,Commercial
17649848,Wadi Al Safa 7,2478-,R 04,,,,,,2,4 B/R,,,,,,576.74,6650000,,Rukan2,Commercial
17649784,Wadi Al Safa 7,2478-,R 81,,,,,,2,4 B/R,,,,,,584.08,6650000,,Rukan2,Commercial
17649849,Wadi Al Safa 7,2478-,U 101,,,,,,3,4 B/R,,,,,,260.73,6650000,,Rukan2,Commercial
17649850,Wadi Al Safa 7,2478-,R 77,,,,,,2,4 B/R,,,,,,578.57,6650000,,Rukan2,Commercial
17649851,Wadi Al Safa 7,2478-,U 123,,,,,,2,3 B/R,,,,,,176.49,6650000,,Rukan2,Commercial
17649852,Wadi Al Safa 7,2478-,U 121,,,,,,3,4 B/R,,,,,,259.77,6650000,,Rukan2,Commercial
17649853,Wadi Al Safa 7,2478-,U 117,,,,,,2,3 B/R,,,,,,177.32,6650000,,Rukan2,Commercial
17649854,Wadi Al Safa 7,2478-,R 75,,,,,,2,4 B/R,,,,,,577.91,6650000,,Rukan2,Commercial
17649855,Wadi Al Safa 7,2478-,K 01,,,,,,3,4 B/R,,,,,,284.81,6650000,,Rukan2,Commercial
17649856,Wadi Al Safa 7,2478-,K 09,,,,,,2,3 B/R,,,,,,176.46,6650000,,Rukan2,Commercial
17649857,Wadi Al Safa 7,2478-,R 01,,,,,,2,4 B/R,,,,,,768.31,6650000,,Rukan2,Commercial
17649858,Wadi Al Safa 7,2478-,U 096,,,,,,2,3 B/R,,,,,,176.42,6650000,,Rukan2,Commercial
33411757,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.14,,,Rukan2,Commercial
33411761,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.33,,,Rukan2,Commercial
33411765,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.42,,,Rukan2,Commercial
33411769,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.91,,,Rukan2,Commercial
33411773,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.25,,,Rukan2,Commercial
33411777,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,309.29,,,Rukan2,Commercial
33411781,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,401.93,,,Rukan2,Commercial
33411785,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.77,,,Rukan2,Commercial
33411789,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.88,,,Rukan2,Commercial
33411793,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.54,,,Rukan2,Commercial
33411797,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.51,,,Rukan2,Commercial
33411801,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.49,,,Rukan2,Commercial
33411805,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.4,,,Rukan2,Commercial
33411817,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,500.07,,,Rukan2,Commercial
33411565,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.71,,,Rukan2,Commercial
33411569,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.25,,,Rukan2,Commercial
33411573,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.28,,,Rukan2,Commercial
33411381,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,371.03,,,Rukan2,Commercial
33411385,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,179.19,,,Rukan2,Commercial
33411389,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.74,,,Rukan2,Commercial
33411393,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.69,,,Rukan2,Commercial
33411397,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,180.71,,,Rukan2,Commercial
33411401,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,365.92,,,Rukan2,Commercial
33411405,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,398.93,,,Rukan2,Commercial
33411409,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,322.74,,,Rukan2,Commercial
33411413,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,316.78,,,Rukan2,Commercial
33411417,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,316.57,,,Rukan2,Commercial
33411421,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,315.75,,,Rukan2,Commercial
33411425,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,315.75,,,Rukan2,Commercial
33411429,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,315.78,,,Rukan2,Commercial
33411433,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,318.8,,,Rukan2,Commercial
33411437,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,463.89,,,Rukan2,Commercial
33411561,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.24,,,Rukan2,Commercial
33411625,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.69,,,Rukan2,Commercial
33411629,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.54,,,Rukan2,Commercial
33411633,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,259.75,,,Rukan2,Commercial
33411637,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,261.82,,,Rukan2,Commercial
33411641,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.81,,,Rukan2,Commercial
33411645,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.53,,,Rukan2,Commercial
33411649,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.34,,,Rukan2,Commercial
33411653,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.68,,,Rukan2,Commercial
33411657,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.73,,,Rukan2,Commercial
33411661,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,377.37,,,Rukan2,Commercial
33411665,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,402.82,,,Rukan2,Commercial
33411669,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.46,,,Rukan2,Commercial
33411577,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,341.91,,,Rukan2,Commercial
33411581,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.49,,,Rukan2,Commercial
33411585,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.57,,,Rukan2,Commercial
33411589,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.75,,,Rukan2,Commercial
33411593,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.49,,,Rukan2,Commercial
33411597,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.51,,,Rukan2,Commercial
33411601,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.57,,,Rukan2,Commercial
33411605,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.92,,,Rukan2,Commercial
33411609,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.47,,,Rukan2,Commercial
33411613,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.53,,,Rukan2,Commercial
33411617,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.55,,,Rukan2,Commercial
33411621,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.55,,,Rukan2,Commercial
30631780,Wadi Al Safa 7,2801-,,Rukan - Phase 2,,,,,,,,,,,,52162.39,,,Rukan2,Commercial
17649829,Wadi Al Safa 7,2801-,U 136,,,,,,2,3 B/R,,,,,,176.41,,,Rukan2,Commercial
17649845,Wadi Al Safa 7,2801-,U 135,,,,,,3,4 B/R,,,,,,389.01,,,Rukan2,Commercial
17649860,Wadi Al Safa 7,2801-,U 137,,,,,,2,3 B/R,,,,,,176.43,,,Rukan2,Commercial
330666640,Wadi Al Safa 7,2801-,U 138,,,,,,,,,,,,,,,,,
33411553,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,259.47,,,Rukan2,Commercial
33411557,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.89,,,Rukan2,Commercial
33411809,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.41,,,Rukan2,Commercial
33411813,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.35,,,Rukan2,Commercial
33411441,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.0,,,Rukan2,Commercial
33411445,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.67,,,Rukan2,Commercial
33411449,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.44,,,Rukan2,Commercial
33411453,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.77,,,Rukan2,Commercial
33411457,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.7,,,Rukan2,Commercial
33411461,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.0,,,Rukan2,Commercial
33411465,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.4,,,Rukan2,Commercial
33411469,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,338.43,,,Rukan2,Commercial
33411473,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,341.87,,,Rukan2,Commercial
33411477,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.92,,,Rukan2,Commercial
33411481,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.36,,,Rukan2,Commercial
33411485,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.71,,,Rukan2,Commercial
33411489,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.8,,,Rukan2,Commercial
33411493,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.36,,,Rukan2,Commercial
33411497,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.38,,,Rukan2,Commercial
33411501,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,262.16,,,Rukan2,Commercial
33411505,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.02,,,Rukan2,Commercial
33411509,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,178.11,,,Rukan2,Commercial
33411513,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.64,,,Rukan2,Commercial
33411517,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,178.08,,,Rukan2,Commercial
33411521,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,179.32,,,Rukan2,Commercial
33411525,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,264.51,,,Rukan2,Commercial
33411529,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,262.85,,,Rukan2,Commercial
33411533,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,178.67,,,Rukan2,Commercial
33411537,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.71,,,Rukan2,Commercial
33411541,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.62,,,Rukan2,Commercial
33411545,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.58,,,Rukan2,Commercial
33411549,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.43,,,Rukan2,Commercial
33411673,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.67,,,Rukan2,Commercial
33411677,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.28,,,Rukan2,Commercial
33411681,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.68,,,Rukan2,Commercial
33411685,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.82,,,Rukan2,Commercial
33411689,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.6,,,Rukan2,Commercial
33411693,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.49,,,Rukan2,Commercial
33411697,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.5,,,Rukan2,Commercial
33411701,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.65,,,Rukan2,Commercial
33411705,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.28,,,Rukan2,Commercial
33411709,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.15,,,Rukan2,Commercial
33411713,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.51,,,Rukan2,Commercial
33411717,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,260.6,,,Rukan2,Commercial
33411721,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,259.75,,,Rukan2,Commercial
33411725,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.22,,,Rukan2,Commercial
33411729,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,175.58,,,Rukan2,Commercial
33411733,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.56,,,Rukan2,Commercial
33411737,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.6,,,Rukan2,Commercial
33411741,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,177.3,,,Rukan2,Commercial
33411745,Wadi Al Safa 7,2801-,,,,,,,2,3 B/R,,,,,,176.34,,,Rukan2,Commercial
33411749,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,464.96,,,Rukan2,Commercial
33411753,Wadi Al Safa 7,2801-,,,,,,,3,4 B/R,,,,,,465.48,,,Rukan2,Commercial
33409417,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-607,15.47,1,0.22,6,1 B/R,,,,,,76.19,,,RUKAN,
33409421,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-608,0.0,1,0.22,6,1 B/R,,,,,,75.82,,,RUKAN,
33409425,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-609,30.34,1,0.31,6,1 B/R,,,,,,105.51,,,RUKAN,
33409429,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-610,0.0,1,0.19,6,1 B/R,,,,,,66.64,,,RUKAN,
33409433,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-611,15.52,1,0.22,6,1 B/R,,,,,,76.24,,,RUKAN,
33409437,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-612,7.45,1,0.12,6,Studio,,,,,,42.45,,,RUKAN,
33409441,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-613,0.0,1,0.22,6,1 B/R,,,,,,77.59,,,RUKAN,
33409445,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-614,0.0,1,0.12,6,Studio,,,,,,40.44,,,RUKAN,
33409449,Wadi Al Safa 7,2807-,RUKAN BUILDING 2,,B-615,0.0,1,0.22,6,1 B/R,,,,,,75.8,,,RUKAN,
33409521,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,,,,,10,,11.0,,,,,,,,RUKAN,
33409594,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P01,13.61,1,0.23,P,1 B/R,,,,,,80.86,,,RUKAN,
33409598,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P02,15.23,1,0.33,P,2 B/R,,,,,,115.47,,,RUKAN,
33409602,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P03,0.0,1,0.22,P,1 B/R,,,,,,75.91,,,RUKAN,
33409606,Wadi Al Safa 7,2807-,RUKAN BUILDING 3,,C-P04,7.59,1,0.12,P,Studio,,,,,,42.59,,,RUKAN,
