p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
179434511,Wadi Al Safa 5,2895-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480471,,Villanova Amaranta 3,Commercial
179434389,Wadi Al Safa 5,2895-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480471,,Villanova Amaranta 3,Commercial
179434267,Wadi Al Safa 5,2895-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480471,,Villanova Amaranta 3,Commercial
175183837,Wadi Al Safa 5,2896-,,6480472,,,,,,,,,,,,814.47,6480472,,Villanova Amaranta 3,Commercial
179434145,Wadi Al Safa 5,2896-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480472,,Villanova Amaranta 3,Commercial
179434023,Wadi Al Safa 5,2896-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480472,,Villanova Amaranta 3,Commercial
179433901,Wadi Al Safa 5,2896-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480472,,Villanova Amaranta 3,Commercial
179433779,Wadi Al Safa 5,2896-,,,,,,0.41,2.0,4 B/R,,,,,,262.47,6480472,,Villanova Amaranta 3,Commercial
175183839,Wadi Al Safa 5,2897-,,6480473,,,,,,,,,,,,822.79,6480473,,Villanova Amaranta 3,Commercial
179433535,Wadi Al Safa 5,2897-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480473,,Villanova Amaranta 3,Commercial
179433657,Wadi Al Safa 5,2897-,,,,,,0.42,2.0,4 B/R,,,,,,270.78,6480473,,Villanova Amaranta 3,Commercial
179433291,Wadi Al Safa 5,2897-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480473,,Villanova Amaranta 3,Commercial
179433413,Wadi Al Safa 5,2897-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480473,,Villanova Amaranta 3,Commercial
175183841,Wadi Al Safa 5,2898-,,6480474,,,,,,,,,,,,838.96,6480474,,Villanova Amaranta 3,Commercial
179432925,Wadi Al Safa 5,2898-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480474,,Villanova Amaranta 3,Commercial
179432803,Wadi Al Safa 5,2898-,,,,,,0.45,2.0,4 B/R,,,,,,286.96,6480474,,Villanova Amaranta 3,Commercial
179433047,Wadi Al Safa 5,2898-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480474,,Villanova Amaranta 3,Commercial
179433169,Wadi Al Safa 5,2898-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480474,,Villanova Amaranta 3,Commercial
175183843,Wadi Al Safa 5,2899-,,6480475,,,,,,,,,,,,834.46,6480475,,Villanova Amaranta 3,Commercial
179432437,Wadi Al Safa 5,2899-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480475,,Villanova Amaranta 3,Commercial
179432559,Wadi Al Safa 5,2899-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480475,,Villanova Amaranta 3,Commercial
179432681,Wadi Al Safa 5,2899-,,,,,,0.44,2.0,4 B/R,,,,,,282.46,6480475,,Villanova Amaranta 3,Commercial
179432315,Wadi Al Safa 5,2899-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480475,,Villanova Amaranta 3,Commercial
179431827,Wadi Al Safa 5,2900-,,,,,,0.45,2.0,4 B/R,,,,,,283.99,6480476,,Villanova Amaranta 3,Commercial
179432193,Wadi Al Safa 5,2900-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480476,,Villanova Amaranta 3,Commercial
175183845,Wadi Al Safa 5,2900-,,6480476,,,,,,,,,,,,835.99,6480476,,Villanova Amaranta 3,Commercial
179431949,Wadi Al Safa 5,2900-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480476,,Villanova Amaranta 3,Commercial
179432071,Wadi Al Safa 5,2900-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480476,,Villanova Amaranta 3,Commercial
175183847,Wadi Al Safa 5,2901-,,6480477,,,,,,,,,,,,1210.41,6480477,,Villanova Amaranta 3,Commercial
179429255,Wadi Al Safa 5,2901-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480477,,Villanova Amaranta 3,Commercial
179429631,Wadi Al Safa 5,2901-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480477,,Villanova Amaranta 3,Commercial
179429509,Wadi Al Safa 5,2901-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480477,,Villanova Amaranta 3,Commercial
179429377,Wadi Al Safa 5,2901-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480477,,Villanova Amaranta 3,Commercial
179429133,Wadi Al Safa 5,2901-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480477,,Villanova Amaranta 3,Commercial
179429753,Wadi Al Safa 5,2901-,,,,,,0.52,2.0,4 B/R,,,,,,328.82,6480477,,Villanova Amaranta 3,Commercial
179402395,Wadi Al Safa 5,2902-,,,,,,0.55,2.0,4 B/R,,,,,,351.86,6480478,,Villanova Amaranta 3,Commercial
179402273,Wadi Al Safa 5,2902-,,,,,,0.26,2.0,3 B/R,,,,,,163.38,6480478,,Villanova Amaranta 3,Commercial
179402151,Wadi Al Safa 5,2902-,,,,,,0.26,2.0,3 B/R,,,,,,167.32,6480478,,Villanova Amaranta 3,Commercial
179402029,Wadi Al Safa 5,2902-,,,,,,0.26,2.0,3 B/R,,,,,,166.76,6480478,,Villanova Amaranta 3,Commercial
179401907,Wadi Al Safa 5,2902-,,,,,,0.25,2.0,3 B/R,,,,,,162.27,6480478,,Villanova Amaranta 3,Commercial
179401785,Wadi Al Safa 5,2902-,,,,,,0.37,2.0,4 B/R,,,,,,234.17,6480478,,Villanova Amaranta 3,Commercial
175183849,Wadi Al Safa 5,2902-,,6480478,,,,,,,,,,,,1245.76,6480478,,Villanova Amaranta 3,Commercial
175183851,Wadi Al Safa 5,2903-,,6480479,,,,,,,,,,,,782.0,6480479,,Villanova Amaranta 3,Commercial
179425961,Wadi Al Safa 5,2903-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480479,,Villanova Amaranta 3,Commercial
179426083,Wadi Al Safa 5,2903-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480479,,Villanova Amaranta 3,Commercial
179426205,Wadi Al Safa 5,2903-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480479,,Villanova Amaranta 3,Commercial
179426327,Wadi Al Safa 5,2903-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480479,,Villanova Amaranta 3,Commercial
175183853,Wadi Al Safa 5,2904-,,6480480,,,,,,,,,,,,782.0,6480480,,Villanova Amaranta 3,Commercial
179425473,Wadi Al Safa 5,2904-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480480,,Villanova Amaranta 3,Commercial
179425717,Wadi Al Safa 5,2904-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480480,,Villanova Amaranta 3,Commercial
179425595,Wadi Al Safa 5,2904-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480480,,Villanova Amaranta 3,Commercial
179425839,Wadi Al Safa 5,2904-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480480,,Villanova Amaranta 3,Commercial
179424863,Wadi Al Safa 5,2905-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480481,,Villanova Amaranta 3,Commercial
179424985,Wadi Al Safa 5,2905-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480481,,Villanova Amaranta 3,Commercial
175183855,Wadi Al Safa 5,2905-,,6480481,,,,,,,,,,,,1273.2,6480481,,Villanova Amaranta 3,Commercial
179425107,Wadi Al Safa 5,2905-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480481,,Villanova Amaranta 3,Commercial
179425229,Wadi Al Safa 5,2905-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480481,,Villanova Amaranta 3,Commercial
179425351,Wadi Al Safa 5,2905-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480481,,Villanova Amaranta 3,Commercial
179424741,Wadi Al Safa 5,2905-,,,,,,0.61,2.0,4 B/R,,,,,,391.61,6480481,,Villanova Amaranta 3,Commercial
175183857,Wadi Al Safa 5,2906-,,6480482,,,,,,,,,,,,1231.05,6480482,,Villanova Amaranta 3,Commercial
179423643,Wadi Al Safa 5,2906-,,,,,,0.55,2.0,4 B/R,,,,,,349.46,6480482,,Villanova Amaranta 3,Commercial
179423521,Wadi Al Safa 5,2906-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480482,,Villanova Amaranta 3,Commercial
179423399,Wadi Al Safa 5,2906-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480482,,Villanova Amaranta 3,Commercial
179423277,Wadi Al Safa 5,2906-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480482,,Villanova Amaranta 3,Commercial
179423155,Wadi Al Safa 5,2906-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480482,,Villanova Amaranta 3,Commercial
179423033,Wadi Al Safa 5,2906-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480482,,Villanova Amaranta 3,Commercial
175183859,Wadi Al Safa 5,2907-,,6480483,,,,,,,,,,,,1436.64,6480483,,Villanova Amaranta 3,Commercial
179422911,Wadi Al Safa 5,2907-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480483,,Villanova Amaranta 3,Commercial
179422789,Wadi Al Safa 5,2907-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480483,,Villanova Amaranta 3,Commercial
179422667,Wadi Al Safa 5,2907-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480483,,Villanova Amaranta 3,Commercial
179422545,Wadi Al Safa 5,2907-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480483,,Villanova Amaranta 3,Commercial
179422423,Wadi Al Safa 5,2907-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480483,,Villanova Amaranta 3,Commercial
179422301,Wadi Al Safa 5,2907-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480483,,Villanova Amaranta 3,Commercial
179422179,Wadi Al Safa 5,2907-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480483,,Villanova Amaranta 3,Commercial
179422057,Wadi Al Safa 5,2907-,,,,,,0.37,2.0,4 B/R,,,,,,233.04,6480483,,Villanova Amaranta 3,Commercial
179421325,Wadi Al Safa 5,2908-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480484,,Villanova Amaranta 3,Commercial
179421935,Wadi Al Safa 5,2908-,,,,,,0.6,2.0,4 B/R,,,,,,381.7,6480484,,Villanova Amaranta 3,Commercial
179421447,Wadi Al Safa 5,2908-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480484,,Villanova Amaranta 3,Commercial
179421569,Wadi Al Safa 5,2908-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480484,,Villanova Amaranta 3,Commercial
179421691,Wadi Al Safa 5,2908-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480484,,Villanova Amaranta 3,Commercial
179421813,Wadi Al Safa 5,2908-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480484,,Villanova Amaranta 3,Commercial
175183861,Wadi Al Safa 5,2908-,,6480484,,,,,,,,,,,,1263.29,6480484,,Villanova Amaranta 3,Commercial
179421203,Wadi Al Safa 5,2909-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480485,,Villanova Amaranta 3,Commercial
179420959,Wadi Al Safa 5,2909-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480485,,Villanova Amaranta 3,Commercial
179421081,Wadi Al Safa 5,2909-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480485,,Villanova Amaranta 3,Commercial
175183863,Wadi Al Safa 5,2909-,,6480485,,,,,,,,,,,,1131.41,6480485,,Villanova Amaranta 3,Commercial
179420593,Wadi Al Safa 5,2909-,,,,,,0.39,2.0,4 B/R,,,,,,249.82,6480485,,Villanova Amaranta 3,Commercial
179420715,Wadi Al Safa 5,2909-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480485,,Villanova Amaranta 3,Commercial
179420837,Wadi Al Safa 5,2909-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480485,,Villanova Amaranta 3,Commercial
175183865,Wadi Al Safa 5,2910-,,6480486,,,,,,,,,,,,869.25,6480486,,Villanova Amaranta 3,Commercial
179419495,Wadi Al Safa 5,2910-,,,,,,0.43,2.0,4 B/R,,,,,,273.62,6480486,,Villanova Amaranta 3,Commercial
179419373,Wadi Al Safa 5,2910-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480486,,Villanova Amaranta 3,Commercial
179419251,Wadi Al Safa 5,2910-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480486,,Villanova Amaranta 3,Commercial
179419129,Wadi Al Safa 5,2910-,,,,,,0.43,2.0,4 B/R,,,,,,273.62,6480486,,Villanova Amaranta 3,Commercial
175183867,Wadi Al Safa 5,2911-,,6480487,,,,,,,,,,,,902.64,6480487,,Villanova Amaranta 3,Commercial
179419007,Wadi Al Safa 5,2911-,,,,,,0.46,2.0,4 B/R,,,,,,290.32,6480487,,Villanova Amaranta 3,Commercial
179418885,Wadi Al Safa 5,2911-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480487,,Villanova Amaranta 3,Commercial
179418753,Wadi Al Safa 5,2911-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480487,,Villanova Amaranta 3,Commercial
179418621,Wadi Al Safa 5,2911-,,,,,,0.46,2.0,4 B/R,,,,,,290.32,6480487,,Villanova Amaranta 3,Commercial
179418133,Wadi Al Safa 5,2912-,,,,,,0.44,2.0,4 B/R,,,,,,282.0,6480488,,Villanova Amaranta 3,Commercial
179418255,Wadi Al Safa 5,2912-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480488,,Villanova Amaranta 3,Commercial
175183869,Wadi Al Safa 5,2912-,,6480488,,,,,,,,,,,,833.99,6480488,,Villanova Amaranta 3,Commercial
179418499,Wadi Al Safa 5,2912-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480488,,Villanova Amaranta 3,Commercial
179418377,Wadi Al Safa 5,2912-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480488,,Villanova Amaranta 3,Commercial
179406543,Wadi Al Safa 5,2913-,,,,,,0.4,2.0,4 B/R,,,,,,256.3,6480489,,Villanova Amaranta 3,Commercial
175183871,Wadi Al Safa 5,2913-,,6480489,,,,,,,,,,,,1229.43,6480489,,Villanova Amaranta 3,Commercial
179405933,Wadi Al Safa 5,2913-,,,,,,0.48,2.0,4 B/R,,,,,,306.93,6480489,,Villanova Amaranta 3,Commercial
179406055,Wadi Al Safa 5,2913-,,,,,,0.26,2.0,3 B/R,,,,,,164.72,6480489,,Villanova Amaranta 3,Commercial
179406177,Wadi Al Safa 5,2913-,,,,,,0.26,2.0,3 B/R,,,,,,167.83,6480489,,Villanova Amaranta 3,Commercial
179406299,Wadi Al Safa 5,2913-,,,,,,0.26,2.0,3 B/R,,,,,,168.21,6480489,,Villanova Amaranta 3,Commercial
179406421,Wadi Al Safa 5,2913-,,,,,,0.26,2.0,3 B/R,,,,,,165.44,6480489,,Villanova Amaranta 3,Commercial
179407885,Wadi Al Safa 5,2914-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480490,,Villanova Amaranta 3,Commercial
179407763,Wadi Al Safa 5,2914-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480490,,Villanova Amaranta 3,Commercial
179408251,Wadi Al Safa 5,2914-,,,,,,0.36,2.0,4 B/R,,,,,,230.16,6480490,,Villanova Amaranta 3,Commercial
179407641,Wadi Al Safa 5,2914-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480490,,Villanova Amaranta 3,Commercial
179408129,Wadi Al Safa 5,2914-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480490,,Villanova Amaranta 3,Commercial
175183873,Wadi Al Safa 5,2914-,,6480490,,,,,,,,,,,,1111.75,6480490,,Villanova Amaranta 3,Commercial
179408007,Wadi Al Safa 5,2914-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480490,,Villanova Amaranta 3,Commercial
179411423,Wadi Al Safa 5,2915-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480491,,Villanova Amaranta 3,Commercial
179411545,Wadi Al Safa 5,2915-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480491,,Villanova Amaranta 3,Commercial
179411667,Wadi Al Safa 5,2915-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480491,,Villanova Amaranta 3,Commercial
175183875,Wadi Al Safa 5,2915-,,6480491,,,,,,,,,,,,1565.62,6480491,,Villanova Amaranta 3,Commercial
179411789,Wadi Al Safa 5,2915-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480491,,Villanova Amaranta 3,Commercial
179411301,Wadi Al Safa 5,2915-,,,,,,0.46,2.0,4 B/R,,,,,,296.09,6480491,,Villanova Amaranta 3,Commercial
179412033,Wadi Al Safa 5,2915-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480491,,Villanova Amaranta 3,Commercial
179412155,Wadi Al Safa 5,2915-,,,,,,0.46,2.0,4 B/R,,,,,,295.93,6480491,,Villanova Amaranta 3,Commercial
179411911,Wadi Al Safa 5,2915-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480491,,Villanova Amaranta 3,Commercial
175183877,Wadi Al Safa 5,2916-,,6480492,,,,,,,,,,,,1433.59,6480492,,Villanova Amaranta 3,Commercial
179414595,Wadi Al Safa 5,2916-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480492,,Villanova Amaranta 3,Commercial
179414473,Wadi Al Safa 5,2916-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480492,,Villanova Amaranta 3,Commercial
179414351,Wadi Al Safa 5,2916-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480492,,Villanova Amaranta 3,Commercial
179414229,Wadi Al Safa 5,2916-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480492,,Villanova Amaranta 3,Commercial
179414107,Wadi Al Safa 5,2916-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6480492,,Villanova Amaranta 3,Commercial
179413985,Wadi Al Safa 5,2916-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480492,,Villanova Amaranta 3,Commercial
179413863,Wadi Al Safa 5,2916-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6480492,,Villanova Amaranta 3,Commercial
179413741,Wadi Al Safa 5,2916-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6480492,,Villanova Amaranta 3,Commercial
179427303,Wadi Al Safa 5,2917-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6486634,,Villanova Amaranta 3,Commercial
179427181,Wadi Al Safa 5,2917-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486634,,Villanova Amaranta 3,Commercial
179427059,Wadi Al Safa 5,2917-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486634,,Villanova Amaranta 3,Commercial
175183879,Wadi Al Safa 5,2917-,,6486634,,,,,,,,,,,,1433.59,6486634,,Villanova Amaranta 3,Commercial
179426693,Wadi Al Safa 5,2917-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486634,,Villanova Amaranta 3,Commercial
179426571,Wadi Al Safa 5,2917-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486634,,Villanova Amaranta 3,Commercial
179426449,Wadi Al Safa 5,2917-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6486634,,Villanova Amaranta 3,Commercial
179426937,Wadi Al Safa 5,2917-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6486634,,Villanova Amaranta 3,Commercial
179426815,Wadi Al Safa 5,2917-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6486634,,Villanova Amaranta 3,Commercial
175183881,Wadi Al Safa 5,2918-,,6486635,,,,,,,,,,,,1208.49,6486635,,Villanova Amaranta 3,Commercial
179428035,Wadi Al Safa 5,2918-,,,,,,0.51,2.0,4 B/R,,,,,,326.9,6486635,,Villanova Amaranta 3,Commercial
179427913,Wadi Al Safa 5,2918-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486635,,Villanova Amaranta 3,Commercial
179427669,Wadi Al Safa 5,2918-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6486635,,Villanova Amaranta 3,Commercial
179427791,Wadi Al Safa 5,2918-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6486635,,Villanova Amaranta 3,Commercial
179427425,Wadi Al Safa 5,2918-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6486635,,Villanova Amaranta 3,Commercial
179427547,Wadi Al Safa 5,2918-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486635,,Villanova Amaranta 3,Commercial
179405689,Wadi Al Safa 5,2919-,,,,,,0.26,2.0,3 B/R,,,,,,168.41,6486637,,Villanova Amaranta 3,Commercial
179405323,Wadi Al Safa 5,2919-,,,,,,0.26,2.0,3 B/R,,,,,,168.74,6486637,,Villanova Amaranta 3,Commercial
179405445,Wadi Al Safa 5,2919-,,,,,,0.27,2.0,3 B/R,,,,,,172.29,6486637,,Villanova Amaranta 3,Commercial
179405567,Wadi Al Safa 5,2919-,,,,,,0.27,2.0,3 B/R,,,,,,172.62,6486637,,Villanova Amaranta 3,Commercial
175183883,Wadi Al Safa 5,2919-,,6486637,,,,,,,,,,,,1206.48,6486637,,Villanova Amaranta 3,Commercial
179405811,Wadi Al Safa 5,2919-,,,,,,0.42,2.0,4 B/R,,,,,,268.58,6486637,,Villanova Amaranta 3,Commercial
179405201,Wadi Al Safa 5,2919-,,,,,,0.4,2.0,4 B/R,,,,,,255.85,6486637,,Villanova Amaranta 3,Commercial
179407397,Wadi Al Safa 5,2920-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486638,,Villanova Amaranta 3,Commercial
179407519,Wadi Al Safa 5,2920-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6486638,,Villanova Amaranta 3,Commercial
179407153,Wadi Al Safa 5,2920-,,,,,,0.38,2.0,4 B/R,,,,,,243.72,6486638,,Villanova Amaranta 3,Commercial
179407275,Wadi Al Safa 5,2920-,,,,,,0.25,2.0,3 B/R,,,,,,160.74,6486638,,Villanova Amaranta 3,Commercial
175183885,Wadi Al Safa 5,2920-,,6486638,,,,,,,,,,,,795.45,6486638,,Villanova Amaranta 3,Commercial
175183887,Wadi Al Safa 5,2921-,,6486639,,,,,,,,,,,,835.01,6486639,,Villanova Amaranta 3,Commercial
179406665,Wadi Al Safa 5,2921-,,,,,,0.4,2.0,4 B/R,,,,,,255.78,6486639,,Villanova Amaranta 3,Commercial
179406787,Wadi Al Safa 5,2921-,,,,,,0.26,2.0,3 B/R,,,,,,166.43,6486639,,Villanova Amaranta 3,Commercial
179407031,Wadi Al Safa 5,2921-,,,,,,0.39,2.0,4 B/R,,,,,,247.13,6486639,,Villanova Amaranta 3,Commercial
179406909,Wadi Al Safa 5,2921-,,,,,,0.26,2.0,3 B/R,,,,,,165.68,6486639,,Villanova Amaranta 3,Commercial
179416181,Wadi Al Safa 5,2922-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6486640,,Villanova Amaranta 3,Commercial
179415937,Wadi Al Safa 5,2922-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486640,,Villanova Amaranta 3,Commercial
179415815,Wadi Al Safa 5,2922-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486640,,Villanova Amaranta 3,Commercial
179415693,Wadi Al Safa 5,2922-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6486640,,Villanova Amaranta 3,Commercial
179416547,Wadi Al Safa 5,2922-,,,,,,0.36,2.0,4 B/R,,,,,,230.0,6486640,,Villanova Amaranta 3,Commercial
179416425,Wadi Al Safa 5,2922-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486640,,Villanova Amaranta 3,Commercial
179416303,Wadi Al Safa 5,2922-,,,,,,0.25,2.0,3 B/R,,,,,,161.0,6486640,,Villanova Amaranta 3,Commercial
179416059,Wadi Al Safa 5,2922-,,,,,,0.26,2.0,3 B/R,,,,,,164.8,6486640,,Villanova Amaranta 3,Commercial
175183889,Wadi Al Safa 5,2922-,,6486640,,,,,,,,,,,,1433.59,6486640,,Villanova Amaranta 3,Commercial
179408739,Wadi Al Safa 5,2923-,,,,,,0.38,2.0,4 B/R,,,,,,239.87,6486669,,Villanova Amaranta 3,Commercial
179408617,Wadi Al Safa 5,2923-,,,,,,0.26,2.0,3 B/R,,,,,,168.0,6486669,,Villanova Amaranta 3,Commercial
179408495,Wadi Al Safa 5,2923-,,,,,,0.26,2.0,3 B/R,,,,,,168.16,6486669,,Villanova Amaranta 3,Commercial
179408373,Wadi Al Safa 5,2923-,,,,,,0.45,2.0,4 B/R,,,,,,285.36,6486669,,Villanova Amaranta 3,Commercial
175183891,Wadi Al Safa 5,2923-,,6486669,,,,,,,,,,,,861.39,6486669,,Villanova Amaranta 3,Commercial
179403737,Wadi Al Safa 5,2924-,,,,,,0.26,2.0,3 B/R,,,,,,167.66,6486674,,Villanova Amaranta 3,Commercial
179403615,Wadi Al Safa 5,2924-,,,,,,0.26,2.0,3 B/R,,,,,,167.73,6486674,,Villanova Amaranta 3,Commercial
179403005,Wadi Al Safa 5,2924-,,,,,,0.39,2.0,4 B/R,,,,,,248.64,6486674,,Villanova Amaranta 3,Commercial
179403127,Wadi Al Safa 5,2924-,,,,,,0.26,2.0,3 B/R,,,,,,167.47,6486674,,Villanova Amaranta 3,Commercial
179403249,Wadi Al Safa 5,2924-,,,,,,0.26,2.0,3 B/R,,,,,,167.58,6486674,,Villanova Amaranta 3,Commercial
179403859,Wadi Al Safa 5,2924-,,,,,,0.38,2.0,4 B/R,,,,,,239.57,6486674,,Villanova Amaranta 3,Commercial
179403493,Wadi Al Safa 5,2924-,,,,,,0.27,2.0,3 B/R,,,,,,171.28,6486674,,Villanova Amaranta 3,Commercial
179403371,Wadi Al Safa 5,2924-,,,,,,0.27,2.0,3 B/R,,,,,,171.64,6486674,,Villanova Amaranta 3,Commercial
175183893,Wadi Al Safa 5,2924-,,6486674,,,,,,,,,,,,1501.58,6486674,,Villanova Amaranta 3,Commercial
183408828,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,3 B/R,,,,,,161.0,6483634,,AMARANTA 2 ,Commercial
183408706,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,3 B/R,,,,,,164.79,6483634,,AMARANTA 2 ,Commercial
183408584,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,3 B/R,,,,,,164.79,6483634,,AMARANTA 2 ,Commercial
183408134,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,4 B/R,,,,,,247.64,6483634,,AMARANTA 2 ,Commercial
183408462,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,3 B/R,,,,,,161.0,6483634,,AMARANTA 2 ,Commercial
183409194,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,4 B/R,,,,,,230.0,6483634,,AMARANTA 2 ,Commercial
183408258,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,3 B/R,,,,,,161.0,6483634,,AMARANTA 2 ,Commercial
178738432,Wadi Al Safa 5,3488-,,VN.P16_001,,,,,,,,,,,,1773.24,6483634,,AMARANTA 2 ,Commercial
183408950,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,3 B/R,,,,,,161.0,6483634,,AMARANTA 2 ,Commercial
183409072,Wadi Al Safa 5,3488-,,,,,,0.0,2.0,3 B/R,,,,,,161.0,6483634,,AMARANTA 2 ,Commercial
