p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
10725053,Dubai Investment Park First,457-0,EWAN RESIDENCES BUILDING 25,,201,5.0,,0.0,1,3 B/R,,,,,,105.0,5980796,Dubai Investment Park First,,Commercial
10725059,Dubai Investment Park First,457-0,EWAN RESIDENCES BUILDING 25,,202,5.0,,0.0,1,3 B/R,,,,,,105.0,5980796,Dubai Investment Park First,,Commercial
10725065,Dubai Investment Park First,457-0,EWAN RESIDENCES BUILDING 25,,203,5.0,,0.0,1,3 B/R,,,,,,105.0,5980796,Dubai Investment Park First,,Commercial
10725071,Dubai Investment Park First,457-0,EWAN RESIDENCES BUILDING 25,,204,5.0,,0.0,1,2 B/R,,,,,,85.0,5980796,Dubai Investment Park First,,Commercial
10725077,Dubai Investment Park First,457-0,EWAN RESIDENCES BUILDING 25,,301,5.0,,0.0,2,4 B/R,,,,,,125.0,5980796,Dubai Investment Park First,,Commercial
10725083,Dubai Investment Park First,457-0,EWAN RESIDENCES BUILDING 25,,302,5.0,,0.0,2,3 B/R,,,,,,105.0,5980796,Dubai Investment Park First,,Commercial
10725089,Dubai Investment Park First,457-0,EWAN RESIDENCES BUILDING 25,,303,5.0,,0.0,2,4 B/R,,,,,,125.0,5980796,Dubai Investment Park First,,Commercial
10725095,Dubai Investment Park First,457-0,EWAN RESIDENCES BUILDING 25,,304,5.0,,0.0,2,2 B/R,,,,,,85.0,5980796,Dubai Investment Park First,,Commercial
5404391,Dubai Investment Park First,458-0,,,,,,,,,,,,,,1005.67,5980794,Dubai Investment Park First,,Commercial
9019334,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,,,,,3,,3.0,0.0,12.0,0.0,,1244.57,5980794,Dubai Investment Park First,,Commercial
9019349,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,101,8.31,56,6.56,G,1 B/R,,,,,,81.66,5980794,Dubai Investment Park First,,Commercial
9019355,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,102,13.8,57,8.4,G,2 B/R,,,,,,104.6,5980794,Dubai Investment Park First,,Commercial
9019361,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,103,13.8,58,8.4,G,2 B/R,,,,,,104.6,5980794,Dubai Investment Park First,,Commercial
9019367,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,104,8.31,59,6.51,G,1 B/R,,,,,,81.03,5980794,Dubai Investment Park First,,Commercial
9019373,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,201,8.31,60,11.66,1,3 B/R,,,,,,145.17,5980794,Dubai Investment Park First,,Commercial
9019379,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,202,13.8,97,8.54,1,2 B/R,,,,,,106.23,5980794,Dubai Investment Park First,,Commercial
9019385,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,203,13.8,98,8.48,1,2 B/R,,,,,,105.52,5980794,Dubai Investment Park First,,Commercial
9019391,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,204,8.31,99,6.38,1,1 B/R,,,,,,79.42,5980794,Dubai Investment Park First,,Commercial
9019397,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,301,8.31,100,11.66,2,3 B/R,,,,,,145.17,5980794,Dubai Investment Park First,,Commercial
9019403,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,302,13.8,101,8.54,2,2 B/R,,,,,,106.23,5980794,Dubai Investment Park First,,Commercial
9019409,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,303,13.8,102,8.48,2,2 B/R,,,,,,105.52,5980794,Dubai Investment Park First,,Commercial
9019415,Dubai Investment Park First,458-0,EWAN RESIDENCES BUILDING 23,,304,8.31,103,6.38,2,1 B/R,,,,,,79.42,5980794,Dubai Investment Park First,,Commercial
5404393,Dubai Investment Park First,459-0,,,,,,,,,,,,,,1005.67,5980838,Dubai Investment Park First,,Commercial
5404395,Dubai Investment Park First,460-0,,,,,,,,,,,,,,1005.67,5980805,Dubai Investment Park First,,Commercial
13709564,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,102,13.6,,0.0,G,2 B/R,,,,,,109.45,5980830,Dubai Investment Park First,,Commercial
13709570,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,103,13.6,,0.0,G,2 B/R,,,,,,109.45,5980830,Dubai Investment Park First,,Commercial
13709576,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,104,8.1,,0.0,G,1 B/R,,,,,,83.3,5980830,Dubai Investment Park First,,Commercial
13709582,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,201,13.6,,0.0,1,2 B/R,,,,,,112.8,5980830,Dubai Investment Park First,,Commercial
13709588,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,202,13.6,,0.0,1,2 B/R,,,,,,113.4,5980830,Dubai Investment Park First,,Commercial
13709594,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,203,13.6,,0.0,1,2 B/R,,,,,,109.5,5980830,Dubai Investment Park First,,Commercial
13709600,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,204,13.6,,0.0,1,2 B/R,,,,,,108.9,5980830,Dubai Investment Park First,,Commercial
13709606,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,301,13.6,,0.0,2,2 B/R,,,,,,112.8,5980830,Dubai Investment Park First,,Commercial
13709612,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,302,13.6,,0.0,2,2 B/R,,,,,,113.4,5980830,Dubai Investment Park First,,Commercial
13709618,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,303,13.6,,0.0,2,2 B/R,,,,,,109.5,5980830,Dubai Investment Park First,,Commercial
13709624,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,304,13.6,,0.0,2,2 B/R,,,,,,108.9,5980830,Dubai Investment Park First,,Commercial
5404397,Dubai Investment Park First,461-0,,,,,,,,,,,,,,1005.67,5980830,Dubai Investment Park First,,Commercial
13709548,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,,,,,,,,,,,,1005.67,5980830,Dubai Investment Park First,,Commercial
13709558,Dubai Investment Park First,461-0,EWAN RESIDENCES BUILDING 57,,101,8.1,,0.0,G,1 B/R,,,,,,83.2,5980830,Dubai Investment Park First,,Commercial
5404399,Dubai Investment Park First,462-0,,,,,,,,,,,,,,1005.67,5980854,Dubai Investment Park First,,Commercial
5404401,Dubai Investment Park First,463-0,,,,,,,,,,,,,,1005.67,5980792,Dubai Investment Park First,,Commercial
9788037,Dubai Investment Park First,463-0,Ewan Residence-792,,101,7.17,,0.0,G,1 B/R,,,,,,63.93,5980792,Dubai Investment Park First,,Commercial
9788043,Dubai Investment Park First,463-0,Ewan Residence-792,,102,7.17,,0.0,G,2 B/R,,,,,,76.77,5980792,Dubai Investment Park First,,Commercial
9788049,Dubai Investment Park First,463-0,Ewan Residence-792,,103,7.17,,0.0,G,2 B/R,,,,,,76.77,5980792,Dubai Investment Park First,,Commercial
9788055,Dubai Investment Park First,463-0,Ewan Residence-792,,104,7.17,,0.0,G,1 B/R,,,,,,63.93,5980792,Dubai Investment Park First,,Commercial
9788061,Dubai Investment Park First,463-0,Ewan Residence-792,,201,12.03,,0.0,1,2 B/R,,,,,,87.02,5980792,Dubai Investment Park First,,Commercial
9788067,Dubai Investment Park First,463-0,Ewan Residence-792,,202,12.03,,0.0,1,2 B/R,,,,,,87.02,5980792,Dubai Investment Park First,,Commercial
9788073,Dubai Investment Park First,463-0,Ewan Residence-792,,203,12.03,,0.0,1,2 B/R,,,,,,87.02,5980792,Dubai Investment Park First,,Commercial
9788079,Dubai Investment Park First,463-0,Ewan Residence-792,,204,12.03,,0.0,1,2 B/R,,,,,,87.02,5980792,Dubai Investment Park First,,Commercial
9788097,Dubai Investment Park First,463-0,Ewan Residence-792,,303,12.03,,0.0,2,2 B/R,,,,,,87.02,5980792,Dubai Investment Park First,,Commercial
9788103,Dubai Investment Park First,463-0,Ewan Residence-792,,304,12.03,,0.0,2,2 B/R,,,,,,87.02,5980792,Dubai Investment Park First,,Commercial
9788026,Dubai Investment Park First,463-0,Ewan Residence-792,,,,,,3,,3.0,0.0,12.0,0.0,,1005.67,5980792,Dubai Investment Park First,,Commercial
9788085,Dubai Investment Park First,463-0,Ewan Residence-792,,301,12.03,,0.0,2,2 B/R,,,,,,87.02,5980792,Dubai Investment Park First,,Commercial
9788091,Dubai Investment Park First,463-0,Ewan Residence-792,,302,12.03,,0.0,2,2 B/R,,,,,,87.02,5980792,Dubai Investment Park First,,Commercial
137052185,Dubai Investment Park First,464-0,Ewan Building 47,,,,,,,,,,,,,0.0,5980820,Dubai Investment Park First,,Commercial
137052192,Dubai Investment Park First,464-0,Ewan Building 47,,101,,,0.0,1,1 B/R,,,,,,76.0,5980820,Dubai Investment Park First,,Commercial
137052195,Dubai Investment Park First,464-0,Ewan Building 47,,102,,,0.0,1,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052198,Dubai Investment Park First,464-0,Ewan Building 47,,103,,,0.0,1,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052201,Dubai Investment Park First,464-0,Ewan Building 47,,104,,,0.0,1,1 B/R,,,,,,76.0,5980820,Dubai Investment Park First,,Commercial
137052204,Dubai Investment Park First,464-0,Ewan Building 47,,201,,,0.0,2,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052207,Dubai Investment Park First,464-0,Ewan Building 47,,202,,,0.0,2,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052210,Dubai Investment Park First,464-0,Ewan Building 47,,203,,,0.0,2,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052213,Dubai Investment Park First,464-0,Ewan Building 47,,204,,,0.0,2,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052216,Dubai Investment Park First,464-0,Ewan Building 47,,301,,,0.0,3,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052219,Dubai Investment Park First,464-0,Ewan Building 47,,302,,,0.0,3,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052222,Dubai Investment Park First,464-0,Ewan Building 47,,303,,,0.0,3,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
137052225,Dubai Investment Park First,464-0,Ewan Building 47,,304,,,0.0,3,2 B/R,,,,,,98.0,5980820,Dubai Investment Park First,,Commercial
5404403,Dubai Investment Park First,464-0,,,,,,,,,,,,,,1005.67,5980820,Dubai Investment Park First,,Commercial
14002974,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,,,,,,,,,,,,1244.57,5980787,Dubai Investment Park First,,Commercial
14002985,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,101,8.31,,6.56,G,1 B/R,,,,,,81.66,5980787,Dubai Investment Park First,,Commercial
14002988,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,102,13.8,,8.4,G,2 B/R,,,,,,104.6,5980787,Dubai Investment Park First,,Commercial
14002991,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,103,13.8,,8.4,G,2 B/R,,,,,,104.6,5980787,Dubai Investment Park First,,Commercial
14002994,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,104,8.31,,6.51,G,1 B/R,,,,,,81.03,5980787,Dubai Investment Park First,,Commercial
14002997,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,201,8.31,,11.66,1,3 B/R,,,,,,145.17,5980787,Dubai Investment Park First,,Commercial
14003000,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,202,13.8,,8.54,1,2 B/R,,,,,,106.23,5980787,Dubai Investment Park First,,Commercial
14003003,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,203,13.8,,8.48,1,2 B/R,,,,,,105.52,5980787,Dubai Investment Park First,,Commercial
14003006,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,204,8.31,,6.38,1,1 B/R,,,,,,79.42,5980787,Dubai Investment Park First,,Commercial
14003009,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,301,8.31,,11.66,2,3 B/R,,,,,,145.17,5980787,Dubai Investment Park First,,Commercial
14003012,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,302,13.8,,8.54,2,2 B/R,,,,,,106.23,5980787,Dubai Investment Park First,,Commercial
14003015,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,303,13.8,,8.48,2,2 B/R,,,,,,105.52,5980787,Dubai Investment Park First,,Commercial
14003018,Dubai Investment Park First,465-0,EWAN RESIDENCES BUILDING 15,,304,8.31,,6.38,2,1 B/R,,,,,,79.42,5980787,Dubai Investment Park First,,Commercial
5404405,Dubai Investment Park First,465-0,,,,,,,,,,,,,,1005.67,5980787,Dubai Investment Park First,,Commercial
5404407,Dubai Investment Park First,466-0,,,,,,,,,,,,,,1005.67,5980782,Dubai Investment Park First,,Commercial
8475635,Dubai Investment Park First,466-0,EWAN,,302,13.16,1,8.38,2,2 B/R,,,,,,98.85,5980782,Dubai Investment Park First,,Commercial
8475641,Dubai Investment Park First,466-0,EWAN,,303,13.16,1,8.38,2,2 B/R,,,,,,98.85,5980782,Dubai Investment Park First,,Commercial
8475647,Dubai Investment Park First,466-0,EWAN,,304,7.92,1,6.37,2,1 B/R,,,,,,75.2,5980782,Dubai Investment Park First,,Commercial
8475566,Dubai Investment Park First,466-0,EWAN,,,,,,3,,3.0,0.0,12.0,0.0,,0.0,5980782,Dubai Investment Park First,,Commercial
8475581,Dubai Investment Park First,466-0,EWAN,,101,7.92,1,6.37,G,1 B/R,,,,,,75.2,5980782,Dubai Investment Park First,,Commercial
8475587,Dubai Investment Park First,466-0,EWAN,,102,13.16,1,8.38,G,2 B/R,,,,,,98.85,5980782,Dubai Investment Park First,,Commercial
8475593,Dubai Investment Park First,466-0,EWAN,,103,13.16,1,8.38,G,2 B/R,,,,,,98.85,5980782,Dubai Investment Park First,,Commercial
8475599,Dubai Investment Park First,466-0,EWAN,,104,7.92,1,6.37,G,1 B/R,,,,,,75.2,5980782,Dubai Investment Park First,,Commercial
8475605,Dubai Investment Park First,466-0,EWAN,,201,7.92,1,12.12,1,3 B/R,,,,,,143.0,5980782,Dubai Investment Park First,,Commercial
8475611,Dubai Investment Park First,466-0,EWAN,,202,13.16,1,8.38,1,2 B/R,,,,,,98.85,5980782,Dubai Investment Park First,,Commercial
8475617,Dubai Investment Park First,466-0,EWAN,,203,13.16,1,8.38,1,2 B/R,,,,,,98.85,5980782,Dubai Investment Park First,,Commercial
8475623,Dubai Investment Park First,466-0,EWAN,,204,7.92,1,6.37,1,1 B/R,,,,,,75.2,5980782,Dubai Investment Park First,,Commercial
8475629,Dubai Investment Park First,466-0,EWAN,,301,7.92,1,12.12,2,3 B/R,,,,,,143.0,5980782,Dubai Investment Park First,,Commercial
5404409,Dubai Investment Park First,467-0,,,,,,,,,,,,,,1005.67,5980799,Dubai Investment Park First,,Commercial
12568776,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,304,12.25,,0.0,2,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568691,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,,,,,3,,3.0,0.0,12.0,0.0,,164420.0,5980799,Dubai Investment Park First,,Commercial
12568699,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,101,11.22,,0.0,G,1 B/R,,,,,,101.25,5980799,Dubai Investment Park First,,Commercial
12568706,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,102,12.25,,0.0,G,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568713,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,103,12.25,,0.0,G,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568720,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,104,11.22,,0.0,G,1 B/R,,,,,,101.25,5980799,Dubai Investment Park First,,Commercial
12568727,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,201,12.25,,0.0,1,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568734,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,202,12.25,,0.0,1,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568741,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,203,12.25,,0.0,1,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568748,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,204,12.25,,0.0,1,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568755,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,301,12.25,,0.0,2,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568762,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,302,12.25,,0.0,2,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
12568769,Dubai Investment Park First,467-0,EWAN RESIDENCES BUILDING 29,,303,12.25,,0.0,2,2 B/R,,,,,,121.8,5980799,Dubai Investment Park First,,Commercial
5404411,Dubai Investment Park First,468-0,,,,,,,,,,,,,,1005.67,5980812,Dubai Investment Park First,,Commercial
12258049,Dubai Investment Park First,468-0,Ewan-43,,203,12.4,,0.0,1,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258055,Dubai Investment Park First,468-0,Ewan-43,,204,12.4,,0.0,1,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258061,Dubai Investment Park First,468-0,Ewan-43,,301,12.4,,0.0,2,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258067,Dubai Investment Park First,468-0,Ewan-43,,302,12.4,,0.0,2,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258073,Dubai Investment Park First,468-0,Ewan-43,,303,12.4,,0.0,2,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258079,Dubai Investment Park First,468-0,Ewan-43,,304,12.4,,0.0,2,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258004,Dubai Investment Park First,468-0,Ewan-43,,,,,,3,,3.0,0.0,12.0,0.0,,0.0,5980812,Dubai Investment Park First,,Commercial
12258013,Dubai Investment Park First,468-0,Ewan-43,,101,7.0,,0.0,G,1 B/R,,,,,,73.0,5980812,Dubai Investment Park First,,Commercial
12258019,Dubai Investment Park First,468-0,Ewan-43,,102,12.4,,0.0,G,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258025,Dubai Investment Park First,468-0,Ewan-43,,103,12.4,,0.0,G,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258031,Dubai Investment Park First,468-0,Ewan-43,,104,7.0,,0.0,G,1 B/R,,,,,,73.0,5980812,Dubai Investment Park First,,Commercial
12258037,Dubai Investment Park First,468-0,Ewan-43,,201,12.4,,0.0,1,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
12258043,Dubai Investment Park First,468-0,Ewan-43,,202,12.4,,0.0,1,2 B/R,,,,,,92.8,5980812,Dubai Investment Park First,,Commercial
15693299,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,,,,,,,,,,,,17283.0,5980842,Dubai Investment Park First,,Commercial
15693307,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,101,8.5,1,0.0,G,1 B/R,,,,,,93.5,5980842,Dubai Investment Park First,,Commercial
15693310,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,102,10.79,1,0.0,G,2 B/R,,,,,,118.74,5980842,Dubai Investment Park First,,Commercial
15693313,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,103,10.79,1,0.0,G,2 B/R,,,,,,118.74,5980842,Dubai Investment Park First,,Commercial
15693316,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,104,8.5,1,0.0,G,1 B/R,,,,,,93.5,5980842,Dubai Investment Park First,,Commercial
15693319,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,201,15.0,1,0.0,1,3 B/R,,,,,,165.04,5980842,Dubai Investment Park First,,Commercial
15693322,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,202,10.79,1,0.0,1,2 B/R,,,,,,118.74,5980842,Dubai Investment Park First,,Commercial
15693325,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,203,10.79,1,0.0,1,2 B/R,,,,,,118.74,5980842,Dubai Investment Park First,,Commercial
15693328,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,204,8.5,1,0.0,1,1 B/R,,,,,,93.5,5980842,Dubai Investment Park First,,Commercial
15693331,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,301,15.0,1,0.0,2,3 B/R,,,,,,165.04,5980842,Dubai Investment Park First,,Commercial
15693334,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,302,10.79,1,0.0,2,2 B/R,,,,,,118.74,5980842,Dubai Investment Park First,,Commercial
15693337,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,303,10.79,1,0.0,2,2 B/R,,,,,,118.74,5980842,Dubai Investment Park First,,Commercial
15693340,Dubai Investment Park First,469-0,EWAN BUILDING NO.78,,304,8.5,1,0.0,2,1 B/R,,,,,,93.5,5980842,Dubai Investment Park First,,Commercial
5404413,Dubai Investment Park First,469-0,,,,,,,,,,,,,,1005.68,5980842,Dubai Investment Park First,,Commercial
5404415,Dubai Investment Park First,470-0,,,,,,,,,,,,,,1005.69,5980807,Dubai Investment Park First,,Commercial
5404417,Dubai Investment Park First,471-0,,,,,,,,,,,,,,1005.69,5980813,Dubai Investment Park First,,Commercial
12656695,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,304,3.0,,0.0,2,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656692,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,303,3.0,,0.0,2,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656689,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,302,3.0,,0.0,2,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656686,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,301,3.0,,0.0,2,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656683,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,204,3.0,,0.0,1,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656680,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,203,3.0,,0.0,1,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656677,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,202,3.0,,0.0,1,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656674,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,201,3.0,,0.0,1,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656671,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,104,2.0,,0.0,G,1 B/R,,,,,,88.0,5980813,Dubai Investment Park First,,Commercial
12656668,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,103,3.0,,0.0,G,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656665,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,102,3.0,,0.0,G,2 B/R,,,,,,111.0,5980813,Dubai Investment Park First,,Commercial
12656662,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,101,2.0,,0.0,G,1 B/R,,,,,,88.0,5980813,Dubai Investment Park First,,Commercial
12656463,Dubai Investment Park First,471-0,EWAN RESIDENCES BUILDING 41,,,,,,3,,3.0,0.0,12.0,0.0,,17859.5,5980813,Dubai Investment Park First,,Commercial
13702034,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,302,13.8,,8.54,2,2 B/R,,,,,,106.23,5980850,Dubai Investment Park First,,Commercial
13702031,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,301,8.31,,11.66,2,3 B/R,,,,,,145.17,5980850,Dubai Investment Park First,,Commercial
13702028,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,204,8.31,,6.38,1,1 B/R,,,,,,79.42,5980850,Dubai Investment Park First,,Commercial
13702025,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,203,13.8,,8.48,1,2 B/R,,,,,,105.52,5980850,Dubai Investment Park First,,Commercial
13702022,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,202,13.8,,8.54,1,2 B/R,,,,,,106.23,5980850,Dubai Investment Park First,,Commercial
13702019,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,201,8.31,,11.66,1,3 B/R,,,,,,145.17,5980850,Dubai Investment Park First,,Commercial
13702040,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,304,8.31,,6.38,2,1 B/R,,,,,,79.42,5980850,Dubai Investment Park First,,Commercial
13702013,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,103,13.8,,8.4,G,2 B/R,,,,,,104.6,5980850,Dubai Investment Park First,,Commercial
13702010,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,102,13.8,,8.4,G,2 B/R,,,,,,104.6,5980850,Dubai Investment Park First,,Commercial
13702007,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,101,8.31,,6.56,G,1 B/R,,,,,,81.66,5980850,Dubai Investment Park First,,Commercial
13701997,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,,,,,,,,,,,,1244.57,5980850,Dubai Investment Park First,,Commercial
13702037,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,303,13.8,,8.48,2,2 B/R,,,,,,105.52,5980850,Dubai Investment Park First,,Commercial
5404419,Dubai Investment Park First,472-0,,,,,,,,,,,,,,1005.69,5980850,Dubai Investment Park First,,Commercial
13702016,Dubai Investment Park First,472-0,EWAN RESIDENCES BUILDING 64,,104,8.31,,6.51,G,1 B/R,,,,,,81.03,5980850,Dubai Investment Park First,,Commercial
5404421,Dubai Investment Park First,473-0,,,,,,,,,,,,,,1005.69,5980855,Dubai Investment Park First,,Commercial
14040902,Dubai Investment Park First,473-0,EWAN RESIDENCES BUILDING 54,,,,,,,,,,,,,1005.69,5980855,Dubai Investment Park First,,Commercial
14040936,Dubai Investment Park First,473-0,EWAN RESIDENCES BUILDING 54,,101,8.31,,6.56,G,1 B/R,,,,,,81.66,5980855,Dubai Investment Park First,,Commercial
14040942,Dubai Investment Park First,473-0,EWAN RESIDENCES BUILDING 54,,102,13.8,,8.4,G,2 B/R,,,,,,104.6,5980855,Dubai Investment Park First,,Commercial
14040948,Dubai Investment Park First,473-0,EWAN RESIDENCES BUILDING 54,,103,13.8,,8.4,G,2 B/R,,,,,,104.6,5980855,Dubai Investment Park First,,Commercial
